Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;T.V.A_%;Formalites;Total_%
5702911000;HS10;De laine ou de poils fins - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5702912000;HS10;De laine ou de poils fins - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5702919000;HS10;De laine ou de poils fins - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
570292;HS6;De matières textiles synthétiques ou artificielles;Carpets and other textile floor coverings;;;;;
5702921000;HS10;De matières textiles synthétiques ou artificielles - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5702922000;HS10;De matières textiles synthétiques ou artificielles - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5702929000;HS10;De matières textiles synthétiques ou artificielles - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
570299;HS6;D'autres matières textiles;Carpets and other textile floor coverings;;;;;
5702991000;HS10;D'autres matières textiles - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5702992000;HS10;D'autres matières textiles - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5702999000;HS10;D'autres matières textiles - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
5703;RANGEE 03;"Carpets and other textile floor coverings (including turf); tufted, whether or not made up";;;;;;
570310;HS6;De laine ou de poils fins;Carpets and other textile floor coverings (including turf);;;;;
5703101000;HS10;De laine ou de poils fins - Type 1;Carpets and other textile floor coverings (including turf) - Type 1;Textile;20.0;17.0;=;37.0
5703102000;HS10;De laine ou de poils fins - Type 2;Carpets and other textile floor coverings (including turf) - Type 2;Textile;20.0;17.0;=;37.0
5703109000;HS10;De laine ou de poils fins - Autre;Carpets and other textile floor coverings (including turf) - Other;Textile;20.0;17.0;=;37.0
570321;HS6;Gazon;Carpets and other textile floor coverings;;;;;
5703211000;HS10;Gazon - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5703212000;HS10;Gazon - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5703219000;HS10;Gazon - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
570329;HS6;Autres;Carpets;;;;;
5703291000;HS10;Autres - Type 1;Carpets - Type 1;Textile;20.0;17.0;=;37.0
5703292000;HS10;Autres - Type 2;Carpets - Type 2;Textile;20.0;17.0;=;37.0
5703299000;HS10;Autres - Autre;Carpets - Other;Textile;20.0;17.0;=;37.0
570331;HS6;Gazon;Carpets and other textile floor coverings;;;;;
5703311000;HS10;Gazon - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5703312000;HS10;Gazon - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5703319000;HS10;Gazon - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
570339;HS6;Autres;Carpets;;;;;
5703391000;HS10;Autres - Type 1;Carpets - Type 1;Textile;20.0;17.0;=;37.0
5703392000;HS10;Autres - Type 2;Carpets - Type 2;Textile;20.0;17.0;=;37.0
5703399000;HS10;Autres - Autre;Carpets - Other;Textile;20.0;17.0;=;37.0
570390;HS6;D'autres matières textiles;Carpets and other textile floor coverings;;;;;
5703901000;HS10;D'autres matières textiles - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5703902000;HS10;D'autres matières textiles - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5703909000;HS10;D'autres matières textiles - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
5704;RANGEE 04;"Carpets and other textile floor coverings; of felt, (not tufted or flocked), whether or not made up";;;;;;
570410;HS6;Carreaux dont la surface n'excède pas 0;Textile floor coverings;;;;;
5704101000;HS10;Carreaux dont la surface n'excède pas 0 - Type 1;Textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5704102000;HS10;Carreaux dont la surface n'excède pas 0 - Type 2;Textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5704109000;HS10;Carreaux dont la surface n'excède pas 0 - Autre;Textile floor coverings - Other;Textile;20.0;17.0;=;37.0
570420;HS6;Carreaux dont la surface excède 0;Carpets and other textile floor coverings;;;;;
5704201000;HS10;Carreaux dont la surface excède 0 - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5704202000;HS10;Carreaux dont la surface excède 0 - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5704209000;HS10;Carreaux dont la surface excède 0 - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
570490;HS6;Autres;Carpets and other textile floor coverings;;;;;
5704901000;HS10;Autres - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5704902000;HS10;Autres - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5704909000;HS10;Autres - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
5705;RANGEE 05;"Carpets and other textile floor coverings; n.e.c. in chapter 57, whether or not made up";;;;;;
570500;HS6;Autres tapis et revêtements de sol en matières textiles;Carpets and other textile floor coverings;;;;;
5705001000;HS10;Autres tapis et revêtements de sol en matières textiles - Type 1;Carpets and other textile floor coverings - Type 1;Textile;20.0;17.0;=;37.0
5705002000;HS10;Autres tapis et revêtements de sol en matières textiles - Type 2;Carpets and other textile floor coverings - Type 2;Textile;20.0;17.0;=;37.0
5705009000;HS10;Autres tapis et revêtements de sol en matières textiles - Autre;Carpets and other textile floor coverings - Other;Textile;20.0;17.0;=;37.0
CHAPITRE 58;CHAPITRE;Tissus spéciaux, broderies;;;;;;
5801;RANGEE 01;"Fabrics; woven pile and chenille fabrics, other than fabrics of heading no. 5802 or 5806";;;;;;
580110;HS6;De laine ou de poils fins;Fabrics;;;;;
5801101000;HS10;De laine ou de poils fins - Type 1;Fabrics - Type 1;Textile;7.5;17.0;910 Déclaration d'Importation du Produit;24.5
5801102000;HS10;De laine ou de poils fins - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801109000;HS10;De laine ou de poils fins - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580121;HS6;Velours et peluches par la trame;Fabrics;;;;;
5801211000;HS10;Velours et peluches par la trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801212000;HS10;Velours et peluches par la trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801219000;HS10;Velours et peluches par la trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580122;HS6;Velours et peluches par la trame;Fabrics;;;;;
5801221000;HS10;Velours et peluches par la trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801222000;HS10;Velours et peluches par la trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801229000;HS10;Velours et peluches par la trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580123;HS6;Autres velours et peluches par la trame;Fabrics;;;;;
5801231000;HS10;Autres velours et peluches par la trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801232000;HS10;Autres velours et peluches par la trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801239000;HS10;Autres velours et peluches par la trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580126;HS6;Tissus de chenille;Fabrics;;;;;
5801261000;HS10;Tissus de chenille - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801262000;HS10;Tissus de chenille - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801269000;HS10;Tissus de chenille - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580127;HS6;Velours et peluches par la chaîne;Fabrics;;;;;
5801271000;HS10;Velours et peluches par la chaîne - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801272000;HS10;Velours et peluches par la chaîne - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801279000;HS10;Velours et peluches par la chaîne - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580131;HS6;Velours et peluches par la trame;Fabrics;;;;;
5801311000;HS10;Velours et peluches par la trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801312000;HS10;Velours et peluches par la trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801319000;HS10;Velours et peluches par la trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580132;HS6;Velours et peluches par la trame;Fabrics;;;;;
5801321000;HS10;Velours et peluches par la trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801322000;HS10;Velours et peluches par la trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801329000;HS10;Velours et peluches par la trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580133;HS6;Autres velours et peluches par la trame;Fabrics;;;;;
5801331000;HS10;Autres velours et peluches par la trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801332000;HS10;Autres velours et peluches par la trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801339000;HS10;Autres velours et peluches par la trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580136;HS6;Tissus de chenille;Fabrics;;;;;
5801361000;HS10;Tissus de chenille - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801362000;HS10;Tissus de chenille - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801369000;HS10;Tissus de chenille - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580137;HS6;Velours et peluches par la chaîne;Fabrics;;;;;
5801371000;HS10;Velours et peluches par la chaîne - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801372000;HS10;Velours et peluches par la chaîne - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801379000;HS10;Velours et peluches par la chaîne - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580190;HS6;D'autres matières textiles;Fabrics;;;;;
5801901000;HS10;D'autres matières textiles - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5801902000;HS10;D'autres matières textiles - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5801909000;HS10;D'autres matières textiles - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5802;RANGEE 02;"Fabrics; terry towelling and similar woven terry fabrics other than narrow fabrics of heading no. 5806; tufted textile fabrics, excluding products of heading no. 5703";;;;;;
580210;HS6;Tissus bouclés du genre éponge;Fabrics;;;;;
5802101000;HS10;Tissus bouclés du genre éponge - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5802102000;HS10;Tissus bouclés du genre éponge - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5802109000;HS10;Tissus bouclés du genre éponge - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580220;HS6;Tissus bouclés du genre éponge;Fabrics;;;;;
5802201000;HS10;Tissus bouclés du genre éponge - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5802202000;HS10;Tissus bouclés du genre éponge - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5802209000;HS10;Tissus bouclés du genre éponge - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580230;HS6;Surfaces textiles touffetées;Fabrics;;;;;
5802301000;HS10;Surfaces textiles touffetées - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5802302000;HS10;Surfaces textiles touffetées - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5802309000;HS10;Surfaces textiles touffetées - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5803;RANGEE 03;"Gauze; other than narrow fabrics of heading no. 5806";;;;;;
580300;HS6;Tissus à point de gaze;Gauze;;;;;
5803001000;HS10;Tissus à point de gaze - Type 1;Gauze - Type 1;Textile;7.5;17.0;=;24.5
5803002000;HS10;Tissus à point de gaze - Type 2;Gauze - Type 2;Textile;7.5;17.0;=;24.5
5803009000;HS10;Tissus à point de gaze - Autre;Gauze - Other;Textile;7.5;17.0;=;24.5
5804;RANGEE 04;"Tulles and other net fabrics; not including woven, knitted or crocheted fabrics; lace in the piece, in strips or in motifs, (other than fabrics of headings 60.02 to 60.06)";;;;;;
580410;HS6;Tulles;Tulles and other net fabrics;;;;;
5804101000;HS10;Tulles - Type 1;Tulles and other net fabrics - Type 1;Textile;7.5;17.0;=;24.5
5804102000;HS10;Tulles - Type 2;Tulles and other net fabrics - Type 2;Textile;7.5;17.0;=;24.5
5804109000;HS10;Tulles - Autre;Tulles and other net fabrics - Other;Textile;7.5;17.0;=;24.5
580421;HS6;De fibres synthétiques ou artificielles;Lace;;;;;
5804211000;HS10;De fibres synthétiques ou artificielles - Type 1;Lace - Type 1;Textile;7.5;17.0;=;24.5
5804212000;HS10;De fibres synthétiques ou artificielles - Type 2;Lace - Type 2;Textile;7.5;17.0;=;24.5
5804219000;HS10;De fibres synthétiques ou artificielles - Autre;Lace - Other;Textile;7.5;17.0;=;24.5
580429;HS6;D'autres matières textiles;Lace;;;;;
5804291000;HS10;D'autres matières textiles - Type 1;Lace - Type 1;Textile;7.5;17.0;=;24.5
5804292000;HS10;D'autres matières textiles - Type 2;Lace - Type 2;Textile;7.5;17.0;=;24.5
5804299000;HS10;D'autres matières textiles - Autre;Lace - Other;Textile;7.5;17.0;=;24.5
580430;HS6;Dentelles à la main;Lace;;;;;
5804301000;HS10;Dentelles à la main - Type 1;Lace - Type 1;Textile;7.5;17.0;=;24.5
5804302000;HS10;Dentelles à la main - Type 2;Lace - Type 2;Textile;7.5;17.0;=;24.5
5804309000;HS10;Dentelles à la main - Autre;Lace - Other;Textile;7.5;17.0;=;24.5
5805;RANGEE 05;"Tapestries; hand-woven, (Gobelins, Flanders, Aubusson, Beauvais and the like) and needle-worked tapestries (e.g. petit point, cross-stitch) whether or not made up";;;;;;
580500;HS6;Tapisseries tissées à la main (genre Gobelins;Tapestries;;;;;
5805001000;HS10;Tapisseries tissées à la main (genre Gobelins - Type 1;Tapestries - Type 1;Textile;7.5;17.0;=;24.5
5805002000;HS10;Tapisseries tissées à la main (genre Gobelins - Type 2;Tapestries - Type 2;Textile;7.5;17.0;=;24.5
5805009000;HS10;Tapisseries tissées à la main (genre Gobelins - Autre;Tapestries - Other;Textile;7.5;17.0;=;24.5
5806;RANGEE 06;"Fabrics; narrow woven, other than goods of heading 5807; narrow fabrics consisting of warp without weft assembled by means of an adhesive (bolducs)";;;;;;
580610;HS6;Rubanerie de velours;Fabrics;;;;;
5806101000;HS10;Rubanerie de velours - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5806102000;HS10;Rubanerie de velours - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5806109000;HS10;Rubanerie de velours - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580620;HS6;Autre rubanerie;Fabrics;;;;;
5806201000;HS10;Autre rubanerie - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5806202000;HS10;Autre rubanerie - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5806209000;HS10;Autre rubanerie - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580631;HS6;De coton;Fabrics;;;;;
5806311000;HS10;De coton - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5806312000;HS10;De coton - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5806319000;HS10;De coton - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580632;HS6;De fibres synthétiques ou artificielles;Fabrics;;;;;
5806321000;HS10;De fibres synthétiques ou artificielles - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5806322000;HS10;De fibres synthétiques ou artificielles - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5806329000;HS10;De fibres synthétiques ou artificielles - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580639;HS6;D'autres matières textiles;Fabrics;;;;;
5806391000;HS10;D'autres matières textiles - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5806392000;HS10;D'autres matières textiles - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5806399000;HS10;D'autres matières textiles - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
580640;HS6;Rubans sans trame;Fabrics;;;;;
5806401000;HS10;Rubans sans trame - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5806402000;HS10;Rubans sans trame - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5806409000;HS10;Rubans sans trame - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5807;RANGEE 07;"Labels, badges and similar articles; of textile materials, in the piece, in strips or cut to shape or size, not embroidered";;;;;;
580710;HS6;Tissés;Labels;;;;;
5807101000;HS10;Tissés - Type 1;Labels - Type 1;Textile;7.5;17.0;=;24.5
5807102000;HS10;Tissés - Type 2;Labels - Type 2;Textile;7.5;17.0;=;24.5
5807109000;HS10;Tissés - Autre;Labels - Other;Textile;7.5;17.0;=;24.5
580790;HS6;Autres;Labels;;;;;
5807901000;HS10;Autres - Type 1;Labels - Type 1;Textile;7.5;17.0;=;24.5
5807902000;HS10;Autres - Type 2;Labels - Type 2;Textile;7.5;17.0;=;24.5
5807909000;HS10;Autres - Autre;Labels - Other;Textile;7.5;17.0;=;24.5
5808;RANGEE 08;"Braids in the piece; ornamental trimmings in the piece, without embroidery, other than knitted or crocheted; tassels, pompons and similar articles";;;;;;
580810;HS6;Tresses en pièces;Braids;;;;;
5808101000;HS10;Tresses en pièces - Type 1;Braids - Type 1;Textile;7.5;17.0;=;24.5
5808102000;HS10;Tresses en pièces - Type 2;Braids - Type 2;Textile;7.5;17.0;=;24.5
5808109000;HS10;Tresses en pièces - Autre;Braids - Other;Textile;7.5;17.0;=;24.5
580890;HS6;Autres;Ornamental trimmings;;;;;
5808901000;HS10;Autres - Type 1;Ornamental trimmings - Type 1;Textile;7.5;17.0;=;24.5
5808902000;HS10;Autres - Type 2;Ornamental trimmings - Type 2;Textile;7.5;17.0;=;24.5
5808909000;HS10;Autres - Autre;Ornamental trimmings - Other;Textile;7.5;17.0;=;24.5
5809;RANGEE 09;"Fabrics, woven; of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes; n.e.c. or included";;;;;;
580900;HS6;Tissus en fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 56.05;Fabrics;;;;;
5809001000;HS10;Tissus en fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 56.05 - Type 1;Fabrics - Type 1;Textile;7.5;17.0;=;24.5
5809002000;HS10;Tissus en fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 56.05 - Type 2;Fabrics - Type 2;Textile;7.5;17.0;=;24.5
5809009000;HS10;Tissus en fils de métal et tissus de filés métalliques ou de fils textiles métallisés du n° 56.05 - Autre;Fabrics - Other;Textile;7.5;17.0;=;24.5
5810;RANGEE 10;"Embroidery; in the piece, in strips or in motifs";;;;;;
581010;HS6;Broderies chimiques ou aériennes et broderies à fond découpé;Embroidery;;;;;
5810101000;HS10;Broderies chimiques ou aériennes et broderies à fond découpé - Type 1;Embroidery - Type 1;Textile;7.5;17.0;=;24.5
5810102000;HS10;Broderies chimiques ou aériennes et broderies à fond découpé - Type 2;Embroidery - Type 2;Textile;7.5;17.0;=;24.5
5810109000;HS10;Broderies chimiques ou aériennes et broderies à fond découpé - Autre;Embroidery - Other;Textile;7.5;17.0;=;24.5
581091;HS6;De coton;Embroidery;;;;;
5810911000;HS10;De coton - Type 1;Embroidery - Type 1;Textile;7.5;17.0;=;24.5
5810912000;HS10;De coton - Type 2;Embroidery - Type 2;Textile;7.5;17.0;=;24.5
5810919000;HS10;De coton - Autre;Embroidery - Other;Textile;7.5;17.0;=;24.5
581092;HS6;De fibres synthétiques ou artificielles;Embroidery;;;;;
5810921000;HS10;De fibres synthétiques ou artificielles - Type 1;Embroidery - Type 1;Textile;7.5;17.0;=;24.5
5810922000;HS10;De fibres synthétiques ou artificielles - Type 2;Embroidery - Type 2;Textile;7.5;17.0;=;24.5
5810929000;HS10;De fibres synthétiques ou artificielles - Autre;Embroidery - Other;Textile;7.5;17.0;=;24.5
581099;HS6;D'autres matières textiles;Embroidery;;;;;
5810991000;HS10;D'autres matières textiles - Type 1;Embroidery - Type 1;Textile;7.5;17.0;=;24.5
5810992000;HS10;D'autres matières textiles - Type 2;Embroidery - Type 2;Textile;7.5;17.0;=;24.5
5810999000;HS10;D'autres matières textiles - Autre;Embroidery - Other;Textile;7.5;17.0;=;24.5
5811;RANGEE 11;"Quilted textile products; in the piece, composed of one or more layers of textile materials assembled with padding by stitching or otherwise (excluding embroidery of heading no. 5810)";;;;;;
581100;HS6;Produits textiles matelassés en pièces;Quilted textile products;;;;;
5811001000;HS10;Produits textiles matelassés en pièces - Type 1;Quilted textile products - Type 1;Textile;7.5;17.0;=;24.5
5811002000;HS10;Produits textiles matelassés en pièces - Type 2;Quilted textile products - Type 2;Textile;7.5;17.0;=;24.5
5811009000;HS10;Produits textiles matelassés en pièces - Autre;Quilted textile products - Other;Textile;7.5;17.0;=;24.5
CHAPITRE 59;CHAPITRE;Tissus imprégnés, enduits;;;;;;
5901;RANGEE 01;"Textile fabrics, gum or amylaceous substance coated, used for outer book covers and like; tracing cloth, prepared painting canvas; buckram and similar stiffened textile fabrics used for hat foundation";;;;;;
590110;HS6;Tissus enduits de colle ou de matières amylacées;Textile fabrics;;;;;
5901101000;HS10;Tissus enduits de colle ou de matières amylacées - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;910 Déclaration d'Importation du Produit;24.5
5901102000;HS10;Tissus enduits de colle ou de matières amylacées - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5901109000;HS10;Tissus enduits de colle ou de matières amylacées - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590190;HS6;Autres;Textile fabrics;;;;;
5901901000;HS10;Autres - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5901902000;HS10;Autres - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5901909000;HS10;Autres - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
5902;RANGEE 02;"Textile fabrics; tyrecord of high tenacity yarn of nylon or other polyamides polyesters or viscose rayon";;;;;;
590210;HS6;De nylon ou d'autres polyamides;Textile fabrics;;;;;
5902101000;HS10;De nylon ou d'autres polyamides - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5902102000;HS10;De nylon ou d'autres polyamides - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5902109000;HS10;De nylon ou d'autres polyamides - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590220;HS6;De polyesters;Textile fabrics;;;;;
5902201000;HS10;De polyesters - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5902202000;HS10;De polyesters - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5902209000;HS10;De polyesters - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590290;HS6;Autres;Textile fabrics;;;;;
5902901000;HS10;Autres - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5902902000;HS10;Autres - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5902909000;HS10;Autres - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
5903;RANGEE 03;Textile fabrics impregnated, coated, covered or laminated with plastics, other than those of heading no. 5902;;;;;;
590310;HS6;Avec du poly(chlorure de vinyle);Textile fabrics;;;;;
5903101000;HS10;Avec du poly(chlorure de vinyle) - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5903102000;HS10;Avec du poly(chlorure de vinyle) - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5903109000;HS10;Avec du poly(chlorure de vinyle) - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590320;HS6;Avec du polyuréthane;Textile fabrics;;;;;
5903201000;HS10;Avec du polyuréthane - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5903202000;HS10;Avec du polyuréthane - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5903209000;HS10;Avec du polyuréthane - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590390;HS6;Autres;Textile fabrics;;;;;
5903901000;HS10;Autres - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5903902000;HS10;Autres - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5903909000;HS10;Autres - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
5904;RANGEE 04;"Linoleum, whether or not cut to shape; floor coverings consisting of a coating or covering applied on a textile backing, whether or not cut to shape";;;;;;
590410;HS6;Linoléums;Linoleum;;;;;
5904101000;HS10;Linoléums - Type 1;Linoleum - Type 1;Textile;7.5;17.0;=;24.5
5904102000;HS10;Linoléums - Type 2;Linoleum - Type 2;Textile;7.5;17.0;=;24.5
5904109000;HS10;Linoléums - Autre;Linoleum - Other;Textile;7.5;17.0;=;24.5
590490;HS6;Autres;Textiles floor coverings;;;;;
5904901000;HS10;Autres - Type 1;Textiles floor coverings - Type 1;Textile;7.5;17.0;=;24.5
5904902000;HS10;Autres - Type 2;Textiles floor coverings - Type 2;Textile;7.5;17.0;=;24.5
5904909000;HS10;Autres - Autre;Textiles floor coverings - Other;Textile;7.5;17.0;=;24.5
5905;RANGEE 05;Textile wall coverings;;;;;;
590500;HS6;Revêtements muraux en matières textiles;Textile wall coverings of fabrics impregnated;;;;;
5905001000;HS10;Revêtements muraux en matières textiles - Type 1;Textile wall coverings of fabrics impregnated - Type 1;Textile;7.5;17.0;=;24.5
5905002000;HS10;Revêtements muraux en matières textiles - Type 2;Textile wall coverings of fabrics impregnated - Type 2;Textile;7.5;17.0;=;24.5
5905009000;HS10;Revêtements muraux en matières textiles - Autre;Textile wall coverings of fabrics impregnated - Other;Textile;7.5;17.0;=;24.5
5906;RANGEE 06;"Textile fabrics, rubberised; other than those of heading no. 5902";;;;;;
590610;HS6;Rubans adhésifs d'une largeur n'excédant pas 20 cm;Textile fabrics;;;;;
5906101000;HS10;Rubans adhésifs d'une largeur n'excédant pas 20 cm - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5906102000;HS10;Rubans adhésifs d'une largeur n'excédant pas 20 cm - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5906109000;HS10;Rubans adhésifs d'une largeur n'excédant pas 20 cm - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590691;HS6;De bonneterie;Textile fabrics;;;;;
5906911000;HS10;De bonneterie - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5906912000;HS10;De bonneterie - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
5906919000;HS10;De bonneterie - Autre;Textile fabrics - Other;Textile;7.5;17.0;=;24.5
590699;HS6;Autres;Textile fabrics;;;;;
5906991000;HS10;Autres - Type 1;Textile fabrics - Type 1;Textile;7.5;17.0;=;24.5
5906992000;HS10;Autres - Type 2;Textile fabrics - Type 2;Textile;7.5;17.0;=;24.5
