Code_HS6;Chapitre;Description_FR;Description_EN;Categorie;Unite;DD_Taux_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites_Administratives;Total_Import_Taxes_%;Nb_Sous_Positions
846595;84;Machines à percer ou à mortaiser;Machine-tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846596;84;Machines à fendre;Machine-tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846599;84;Autres;Machine-tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846610;84;Porte-outils et filières à déclenchement automatique;Parts & accessories suited for use solely/principally with machines of headings 8456-8465;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846620;84;Porte-pièces;Parts & accessories suited for use solely/principally with machines of headings 8456-8465;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846630;84;Dispositifs diviseurs et autres dispositifs spéciaux se montant sur les machines;Parts & accessories suited for use solely/principally with machines of headings 8456-8465;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846691;84;Pour machines du n°84.64;Parts & accessories suited for use solely/principally;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846692;84;Pour machines du n°84.65;Parts & accessories suited for use solely/principally for the machines of heading no. 8465;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846693;84;Pour machines des n°s 84.56 à 84.61;Parts & accessories suited for use solely/principally with machines of headings 8456-8465;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846694;84;Pour machines des n°s 84.62 ou 84.63;Machine-tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846711;84;Rotatifs (même à percussion);Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846719;84;Autres;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846721;84;Perceuses de tous genres;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846722;84;Scies et tronçonneuses;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846729;84;Autres;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846781;84;Tronçonneuses à chaîne;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846789;84;Autres;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846791;84;De tronçonneuses à chaîne;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846792;84;D'outils pneumatiques;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846799;84;Autres;Tools;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846810;84;Chalumeaux guidés à la main;Machinery and apparatus;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846820;84;Autres machines et appareils aux gaz;Machinery and apparatus;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846880;84;Autres machines et appareils;Machinery and apparatus;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
846890;84;Parties;Machinery and apparatus;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847010;84;Calculatrices électroniques;Electronic calculators;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847021;84;Comportant un organe imprimant;Calculating machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847029;84;Autres;Calculating machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847030;84;Autres machines à calculer;Calculating machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847050;84;Caisses enregistreuses;Cash registers;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847090;84;Autres;Machines incorporating a calculating device;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847110;84;Machines automatiques de traitement de données analogiques ou hybrides;Analogue or hybrid automatic data processing machines;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847130;84;Machines portables ≤10kg;Portable machines ≤10kg;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;2
847141;84;Machines comprenant au moins une unité centrale et une périphérique;Machines with CPU and peripheral unit;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847149;84;Autres;Automatic data processing machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847150;84;Unités de traitement numériques;Digital processing units;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847160;84;Unités d'entrée ou de sortie;Input or output units;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847170;84;Unités de mémoire;Storage units;electronics;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847180;84;Autres unités de machines automatiques de traitement de l'information;Units of automatic data processing machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847190;84;Autres;Magnetic or optical readers;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847210;84;Duplicateurs;Office machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847230;84;Machines pour le triage;Office machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847290;84;Autres;Office machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847321;84;Des machines à calculer électroniques des n°8470.10;Calculating machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847329;84;Autres;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847330;84;Parties et accessoires des machines du n°84.71;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847340;84;Parties et accessoires des machines du n°84.72;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847350;84;Parties et accessoires qui peuvent être utilisés indifféremment avec les machines ou appareils de plusieurs des n°s 84.70 à 84.72;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847410;84;Machines et appareils à trier;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847420;84;Machines et appareils à concasser;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847431;84;Bétonnières et appareils à gâcher le ciment;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847432;84;Machines à mélanger les matières minérales au bitume;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847439;84;Autres;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847480;84;Autres machines et appareils;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847490;84;Parties;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847510;84;Machines pour l'assemblage des lampes;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847521;84;Machines pour la fabrication des fibres optiques et de leurs ébauches;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847529;84;Autres;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847590;84;Parties;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847621;84;Comportant un dispositif de chauffage ou de réfrigération;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847629;84;Autres;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847681;84;Comportant un dispositif de chauffage ou de réfrigération;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847689;84;Autres;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847690;84;Parties;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847710;84;Machines à mouler par injection;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847720;84;Extrudeuses;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847730;84;Machines à mouler par soufflage;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847740;84;Machines à mouler sous vide et autres machines à thermoformer;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847751;84;A mouler ou à recharger les pneumatiques ou à mouler ou à former les chambres à air;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847759;84;Autres;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847780;84;Autres machines et appareils;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847790;84;Parties;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847810;84;Machines et appareils;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847890;84;Parties;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847910;84;Machines et appareils pour les travaux publics;Machinery and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847920;84;Machines et appareils pour l'extraction ou la préparation des huiles ou graisses végétales ou d'origine microbienne fixes ou animales;Machinery;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847930;84;Presses pour la fabrication des panneaux de particules ou de fibres de bois ou d'autres matières ligneuses et autres machines et appareils pour le traitement du bois ou du liège;Machinery and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847940;84;Machines de corderie ou de câblerie;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847950;84;Robots industriels;Machinery and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847960;84;Appareils à évaporation pour le rafraîchessement de l'air;Machinery and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847971;84;Des types utilisés dans les aéroports;Machinery and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847979;84;Autres;Machinery and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847981;84;Pour le traitement des métaux;Machines and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847982;84;A mélanger;Machines;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847983;84;Presses isostatiques à froid;Machines and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847989;84;Autres;Machines and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
847990;84;Parties;Machines and mechanical appliances;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848010;84;Châssis de fonderie;Moulding boxes;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848020;84;Plaques de fond pour moules;Mould bases;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848030;84;Modèles pour moules;Moulding patterns;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848041;84;Pour le moulage par injection ou compression;Moulds;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848049;84;Autres;Moulds;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848050;84;Moules pour le verre;Moulds;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848060;84;Moules pour les matières minérales;Moulds;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848071;84;Pour le moulage par injection ou par compression;Moulds;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848079;84;Autres;Moulds;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848110;84;Détendeurs;Valves;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848120;84;Valves pour transmission oléohydrauliques ou pneumatiques;Valves;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848130;84;Clapets et soupapes de retenue;Valves;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848140;84;Soupapes de trop-plein ou de sûreté;Valves;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848180;84;Autres articles de robinetterie et organes similaires;Taps;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848190;84;Parties;Taps;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848210;84;Roulements à billes;Ball bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848220;84;Roulements à rouleaux coniques;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848230;84;Roulements à rouleaux en forme de tonneau;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848240;84;Roulements à aiguilles;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848250;84;Roulements à rouleaux cylindriques;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848280;84;Autres;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848291;84;Billes;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848299;84;Autres;Bearings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848310;84;Arbres de transmission (y compris les arbres à cames et les vilebrequins) et manivelles;Transmission shafts (including cam shafts and crank shafts) and cranks;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848320;84;Paliers à roulements incorporés;Bearing housings;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848330;84;Paliers;coussinets;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848340;84;Engrenages et roues de friction;broches filetées à billes ou à rouleaux;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848350;84;Volants et poulies;Pulleys and flywheels;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848360;84;Embrayages et organes d'accouplement;Clutches and shaft couplings (including universal joints);machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848390;84;Roues dentées et autres organes élémentaires de transmission présentés séparément;parties;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848410;84;Joints métalloplastiques;Gaskets and similar joints;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848420;84;Joints d'étanchéité mécaniques;Seals;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848490;84;Autres;Gasket sets or assortments of gaskets and similar joints;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848510;84;Par dépôt métallique;Machines for additive manufacturing;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848520;84;Par dépôt de matières plastiques ou de caoutchouc;Machines for additive manufacturing;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848530;84;Par dépôt de plâtre;Machines for additive manufacturing;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848580;84;Autres;Machines for additive manufacturing;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848590;84;Parties;Machines for additive manufacturing;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848610;84;Machines et appareils pour la fabrication de lingots ou de plaquettes;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848620;84;Machines et appareils pour la fabrication de dispositifs à semi-conducteur ou des circuits intégrés électroniques;Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848630;84;Machines et appareils pour la fabrication de dispositifs d'affichage à écran plat;Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848640;84;Machines et appareils visés à la Note 11 c) du présent chapitre;Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848690;84;Parties et accessoires;Machines and apparatus of heading 8486;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
848710;84;Hélices pour bateaux et leurs pales;Ships' or boats' propellers and blades therefor;machinery;KG;5.0;18.0;0.0;D.D:5.0% | RS:1.0% | PCS:1.0% | T.V.A:18.0%;910 Déclaration d'Importation du Produit;25.0;3
