Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
9701211000;HS10;Tableaux - Type 1;Paintings - Type 1;15.0;;;;;
9701212000;HS10;Tableaux - Type 2;Paintings - Type 2;15.0;;;;;
9701219000;HS10;Tableaux - Autre;Paintings - Other;15.0;;;;;
970122;HS6;Mosaïques;Mosaics;15.0;0.0;0.0;=;=;15.0
9701221000;HS10;Mosaïques - Type 1;Mosaics - Type 1;15.0;;;;;
9701222000;HS10;Mosaïques - Type 2;Mosaics - Type 2;15.0;;;;;
9701229000;HS10;Mosaïques - Autre;Mosaics - Other;15.0;;;;;
970129;HS6;Autres;Artwork;15.0;0.0;0.0;=;=;15.0
9701291000;HS10;Autres - Type 1;Artwork - Type 1;15.0;;;;;
9701292000;HS10;Autres - Type 2;Artwork - Type 2;15.0;;;;;
9701299000;HS10;Autres - Autre;Artwork - Other;15.0;;;;;
970191;HS6;Tableaux;Paintings;15.0;0.0;0.0;=;=;15.0
9701911000;HS10;Tableaux - Type 1;Paintings - Type 1;15.0;;;;;
9701912000;HS10;Tableaux - Type 2;Paintings - Type 2;15.0;;;;;
9701919000;HS10;Tableaux - Autre;Paintings - Other;15.0;;;;;
970192;HS6;Mosaïques;Mosaics;15.0;0.0;0.0;=;=;15.0
9701921000;HS10;Mosaïques - Type 1;Mosaics - Type 1;15.0;;;;;
9701922000;HS10;Mosaïques - Type 2;Mosaics - Type 2;15.0;;;;;
9701929000;HS10;Mosaïques - Autre;Mosaics - Other;15.0;;;;;
970199;HS6;Autres;Artwork;15.0;0.0;0.0;=;=;15.0
9701991000;HS10;Autres - Type 1;Artwork - Type 1;15.0;;;;;
9701992000;HS10;Autres - Type 2;Artwork - Type 2;15.0;;;;;
9701999000;HS10;Autres - Autre;Artwork - Other;15.0;;;;;
970210;HS6;Ayant plus de 100 ans d'âge;Engravings;15.0;0.0;0.0;=;=;15.0
9702101000;HS10;Ayant plus de 100 ans d'âge - Type 1;Engravings - Type 1;15.0;;;;;
9702102000;HS10;Ayant plus de 100 ans d'âge - Type 2;Engravings - Type 2;15.0;;;;;
9702109000;HS10;Ayant plus de 100 ans d'âge - Autre;Engravings - Other;15.0;;;;;
970290;HS6;Autres;Engravings;15.0;0.0;0.0;=;=;15.0
9702901000;HS10;Autres - Type 1;Engravings - Type 1;15.0;;;;;
9702902000;HS10;Autres - Type 2;Engravings - Type 2;15.0;;;;;
9702909000;HS10;Autres - Autre;Engravings - Other;15.0;;;;;
970310;HS6;Ayant plus de 100 ans d'âge;Sculptures and statuary;15.0;0.0;0.0;=;=;15.0
9703101000;HS10;Ayant plus de 100 ans d'âge - Type 1;Sculptures and statuary - Type 1;15.0;;;;;
9703102000;HS10;Ayant plus de 100 ans d'âge - Type 2;Sculptures and statuary - Type 2;15.0;;;;;
9703109000;HS10;Ayant plus de 100 ans d'âge - Autre;Sculptures and statuary - Other;15.0;;;;;
970390;HS6;Autres;Sculptures and statuary;15.0;0.0;0.0;=;=;15.0
9703901000;HS10;Autres - Type 1;Sculptures and statuary - Type 1;15.0;;;;;
9703902000;HS10;Autres - Type 2;Sculptures and statuary - Type 2;15.0;;;;;
9703909000;HS10;Autres - Autre;Sculptures and statuary - Other;15.0;;;;;
970400;HS6;Timbres-poste;Stamps;15.0;0.0;0.0;=;=;15.0
9704001000;HS10;Timbres-poste - Type 1;Stamps - Type 1;15.0;;;;;
9704002000;HS10;Timbres-poste - Type 2;Stamps - Type 2;15.0;;;;;
9704009000;HS10;Timbres-poste - Autre;Stamps - Other;15.0;;;;;
970510;HS6;Collections et pièces de collection présentant un intérêt archéologique;Collections and collectors' pieces;15.0;0.0;0.0;=;=;15.0
9705101000;HS10;Collections et pièces de collection présentant un intérêt archéologique - Type 1;Collections and collectors' pieces - Type 1;15.0;;;;;
9705102000;HS10;Collections et pièces de collection présentant un intérêt archéologique - Type 2;Collections and collectors' pieces - Type 2;15.0;;;;;
9705109000;HS10;Collections et pièces de collection présentant un intérêt archéologique - Autre;Collections and collectors' pieces - Other;15.0;;;;;
970521;HS6;Spécimens humains et leurs parties;Collections and collectors' pieces;15.0;0.0;0.0;=;=;15.0
9705211000;HS10;Spécimens humains et leurs parties - Type 1;Collections and collectors' pieces - Type 1;15.0;;;;;
9705212000;HS10;Spécimens humains et leurs parties - Type 2;Collections and collectors' pieces - Type 2;15.0;;;;;
9705219000;HS10;Spécimens humains et leurs parties - Autre;Collections and collectors' pieces - Other;15.0;;;;;
970522;HS6;Espèces éteintes ou menacées d'extinction;Collections and collectors' pieces;15.0;0.0;0.0;=;=;15.0
9705221000;HS10;Espèces éteintes ou menacées d'extinction - Type 1;Collections and collectors' pieces - Type 1;15.0;;;;;
9705222000;HS10;Espèces éteintes ou menacées d'extinction - Type 2;Collections and collectors' pieces - Type 2;15.0;;;;;
9705229000;HS10;Espèces éteintes ou menacées d'extinction - Autre;Collections and collectors' pieces - Other;15.0;;;;;
970529;HS6;Autres;Collections and collectors' pieces;15.0;0.0;0.0;=;=;15.0
9705291000;HS10;Autres - Type 1;Collections and collectors' pieces - Type 1;15.0;;;;;
9705292000;HS10;Autres - Type 2;Collections and collectors' pieces - Type 2;15.0;;;;;
9705299000;HS10;Autres - Autre;Collections and collectors' pieces - Other;15.0;;;;;
970531;HS6;Ayant plus de 100 ans d'âge;Collections and collectors' pieces;15.0;0.0;0.0;=;=;15.0
9705311000;HS10;Ayant plus de 100 ans d'âge - Type 1;Collections and collectors' pieces - Type 1;15.0;;;;;
9705312000;HS10;Ayant plus de 100 ans d'âge - Type 2;Collections and collectors' pieces - Type 2;15.0;;;;;
9705319000;HS10;Ayant plus de 100 ans d'âge - Autre;Collections and collectors' pieces - Other;15.0;;;;;
970539;HS6;Autres;Collections and collectors' pieces;15.0;0.0;0.0;=;=;15.0
9705391000;HS10;Autres - Type 1;Collections and collectors' pieces - Type 1;15.0;;;;;
9705392000;HS10;Autres - Type 2;Collections and collectors' pieces - Type 2;15.0;;;;;
9705399000;HS10;Autres - Autre;Collections and collectors' pieces - Other;15.0;;;;;
970610;HS6;Ayant plus de 250 ans d'âge;Antiques;15.0;0.0;0.0;=;=;15.0
9706101000;HS10;Ayant plus de 250 ans d'âge - Type 1;Antiques - Type 1;15.0;;;;;
9706102000;HS10;Ayant plus de 250 ans d'âge - Type 2;Antiques - Type 2;15.0;;;;;
9706109000;HS10;Ayant plus de 250 ans d'âge - Autre;Antiques - Other;15.0;;;;;
970690;HS6;Autres;Antiques;15.0;0.0;0.0;=;=;15.0
9706901000;HS10;Autres - Type 1;Antiques - Type 1;15.0;;;;;
9706902000;HS10;Autres - Type 2;Antiques - Type 2;15.0;;;;;
9706909000;HS10;Autres - Autre;Antiques - Other;15.0;;;;;
CHAPITRE 98;---;;;;;;;;
988025;HS6;Ensembles industriels :;Ensembles industriels :;15.0;0.0;0.0;D.D:15.0% | T.V.A:0.0%;910 Déclaration d'Importation du Produit;15.0
9880251000;HS10;Ensembles industriels : - Type 1;Ensembles industriels : - Type 1;15.0;;;;;
9880252000;HS10;Ensembles industriels : - Type 2;Ensembles industriels : - Type 2;15.0;;;;;
9880259000;HS10;Ensembles industriels : - Autre;Ensembles industriels : - Other;15.0;;;;;
988068;HS6;Tuyaux;Tuyaux;15.0;0.0;0.0;=;=;15.0
9880681000;HS10;Tuyaux - Type 1;Tuyaux - Type 1;15.0;;;;;
9880682000;HS10;Tuyaux - Type 2;Tuyaux - Type 2;15.0;;;;;
9880689000;HS10;Tuyaux - Autre;Tuyaux - Other;15.0;;;;;
988073;HS6;Ensembles industriels : tuyaux;Ensembles industriels : tuyaux;15.0;0.0;0.0;=;=;15.0
9880731000;HS10;Ensembles industriels : tuyaux - Type 1;Ensembles industriels : tuyaux - Type 1;15.0;;;;;
9880732000;HS10;Ensembles industriels : tuyaux - Type 2;Ensembles industriels : tuyaux - Type 2;15.0;;;;;
9880739000;HS10;Ensembles industriels : tuyaux - Autre;Ensembles industriels : tuyaux - Other;15.0;;;;;
988084;HS6;Matériel de levage et de manutention;Matériel de levage et de manutention;15.0;0.0;0.0;=;=;15.0
9880841000;HS10;Matériel de levage et de manutention - Type 1;Matériel de levage et de manutention - Type 1;15.0;;;;;
9880842000;HS10;Matériel de levage et de manutention - Type 2;Matériel de levage et de manutention - Type 2;15.0;;;;;
9880849000;HS10;Matériel de levage et de manutention - Autre;Matériel de levage et de manutention - Other;15.0;;;;;
988085;HS6;Ensembles industriels :;Ensembles industriels :;15.0;0.0;0.0;=;=;15.0
9880851000;HS10;Ensembles industriels : - Type 1;Ensembles industriels : - Type 1;15.0;;;;;
9880852000;HS10;Ensembles industriels : - Type 2;Ensembles industriels : - Type 2;15.0;;;;;
9880859000;HS10;Ensembles industriels : - Autre;Ensembles industriels : - Other;15.0;;;;;
988087;HS6;Matériels de transport;Matériels de transport;15.0;0.0;0.0;=;=;15.0
9880871000;HS10;Matériels de transport - Type 1;Matériels de transport - Type 1;15.0;;;;;
9880872000;HS10;Matériels de transport - Type 2;Matériels de transport - Type 2;15.0;;;;;
9880879000;HS10;Matériels de transport - Autre;Matériels de transport - Other;15.0;;;;;
988094;HS6;Mobilier;Mobilier;15.0;0.0;0.0;=;=;15.0
9880941000;HS10;Mobilier - Type 1;Mobilier - Type 1;15.0;;;;;
9880942000;HS10;Mobilier - Type 2;Mobilier - Type 2;15.0;;;;;
9880949000;HS10;Mobilier - Autre;Mobilier - Other;15.0;;;;;
988099;HS6;Ensembles industriels :;Ensembles industriels :;15.0;0.0;0.0;=;=;15.0
9880991000;HS10;Ensembles industriels : - Type 1;Ensembles industriels : - Type 1;15.0;;;;;
9880992000;HS10;Ensembles industriels : - Type 2;Ensembles industriels : - Type 2;15.0;;;;;
9880999000;HS10;Ensembles industriels : - Autre;Ensembles industriels : - Other;15.0;;;;;
CHAPITRE 99;---;Codes spéciaux;;;;;;;
992030;HS6;Taxation TNC;Taxation TNC;15.0;0.0;0.0;D.D:15.0% | T.V.A:0.0%;910 Déclaration d'Importation du Produit;15.0
9920301000;HS10;Taxation TNC - Type 1;Taxation TNC - Type 1;15.0;;;;;
9920302000;HS10;Taxation TNC - Type 2;Taxation TNC - Type 2;15.0;;;;;
9920309000;HS10;Taxation TNC - Autre;Taxation TNC - Other;15.0;;;;;
992031;HS6;Taxation TNC;Taxation TNC;15.0;0.0;0.0;=;=;15.0
9920311000;HS10;Taxation TNC - Type 1;Taxation TNC - Type 1;15.0;;;;;
9920312000;HS10;Taxation TNC - Type 2;Taxation TNC - Type 2;15.0;;;;;
9920319000;HS10;Taxation TNC - Autre;Taxation TNC - Other;15.0;;;;;
992040;HS6;TAXATION SPECIFIQUE;TAXATION SPECIFIQUE;15.0;0.0;0.0;=;=;15.0
9920401000;HS10;TAXATION SPECIFIQUE - Type 1;TAXATION SPECIFIQUE - Type 1;15.0;;;;;
9920402000;HS10;TAXATION SPECIFIQUE - Type 2;TAXATION SPECIFIQUE - Type 2;15.0;;;;;
9920409000;HS10;TAXATION SPECIFIQUE - Autre;TAXATION SPECIFIQUE - Other;15.0;;;;;
992106;HS6;Compléments alimentaires des TD 21061000 et 21069033;Compléments alimentaires des TD 21061000 et 21069033;15.0;0.0;0.0;=;=;15.0
9921061000;HS10;Compléments alimentaires des TD 21061000 et 21069033 - Type 1;Compléments alimentaires des TD 21061000 et 21069033 - Type 1;15.0;;;;;
9921062000;HS10;Compléments alimentaires des TD 21061000 et 21069033 - Type 2;Compléments alimentaires des TD 21061000 et 21069033 - Type 2;15.0;;;;;
9921069000;HS10;Compléments alimentaires des TD 21061000 et 21069033 - Autre;Compléments alimentaires des TD 21061000 et 21069033 - Other;15.0;;;;;
992404;HS6;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques);Produits destinés à une inhalation dans combustion (pour cigarettes électroniques);15.0;0.0;0.0;=;=;15.0
9924041000;HS10;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques) - Type 1;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques) - Type 1;15.0;;;;;
9924042000;HS10;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques) - Type 2;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques) - Type 2;15.0;;;;;
9924049000;HS10;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques) - Autre;Produits destinés à une inhalation dans combustion (pour cigarettes électroniques) - Other;15.0;;;;;
992936;HS6;Vitamines;Vitamines;15.0;0.0;0.0;=;=;15.0
9929361000;HS10;Vitamines - Type 1;Vitamines - Type 1;15.0;;;;;
9929362000;HS10;Vitamines - Type 2;Vitamines - Type 2;15.0;;;;;
9929369000;HS10;Vitamines - Autre;Vitamines - Other;15.0;;;;;
993005;HS6;Articles de parapharmacie;Articles de parapharmacie;15.0;0.0;0.0;=;=;15.0
9930051000;HS10;Articles de parapharmacie - Type 1;Articles de parapharmacie - Type 1;15.0;;;;;
9930052000;HS10;Articles de parapharmacie - Type 2;Articles de parapharmacie - Type 2;15.0;;;;;
9930059000;HS10;Articles de parapharmacie - Autre;Articles de parapharmacie - Other;15.0;;;;;
993304;HS6;Produits cosmétiques et parfums;Produits cosmétiques et parfums;15.0;0.0;0.0;=;=;15.0
9933041000;HS10;Produits cosmétiques et parfums - Type 1;Produits cosmétiques et parfums - Type 1;15.0;;;;;
9933042000;HS10;Produits cosmétiques et parfums - Type 2;Produits cosmétiques et parfums - Type 2;15.0;;;;;
9933049000;HS10;Produits cosmétiques et parfums - Autre;Produits cosmétiques et parfums - Other;15.0;;;;;
993305;HS6;Shampoings;Shampoings;15.0;0.0;0.0;=;=;15.0
9933051000;HS10;Shampoings - Type 1;Shampoings - Type 1;15.0;;;;;
9933052000;HS10;Shampoings - Type 2;Shampoings - Type 2;15.0;;;;;
9933059000;HS10;Shampoings - Autre;Shampoings - Other;15.0;;;;;
994201;HS6;Articles de sellerie;Articles de sellerie;15.0;0.0;0.0;=;=;15.0
9942011000;HS10;Articles de sellerie - Type 1;Articles de sellerie - Type 1;15.0;;;;;
9942012000;HS10;Articles de sellerie - Type 2;Articles de sellerie - Type 2;15.0;;;;;
9942019000;HS10;Articles de sellerie - Autre;Articles de sellerie - Other;15.0;;;;;
994202;HS6;Malles;Malles;15.0;0.0;0.0;=;=;15.0
9942021000;HS10;Malles - Type 1;Malles - Type 1;15.0;;;;;
9942022000;HS10;Malles - Type 2;Malles - Type 2;15.0;;;;;
9942029000;HS10;Malles - Autre;Malles - Other;15.0;;;;;
994900;HS6;Livres;Livres;15.0;0.0;0.0;=;=;15.0
9949001000;HS10;Livres - Type 1;Livres - Type 1;15.0;;;;;
9949002000;HS10;Livres - Type 2;Livres - Type 2;15.0;;;;;
9949009000;HS10;Livres - Autre;Livres - Other;15.0;;;;;
994911;HS6;Posters;Posters;15.0;0.0;0.0;=;=;15.0
9949111000;HS10;Posters - Type 1;Posters - Type 1;15.0;;;;;
9949112000;HS10;Posters - Type 2;Posters - Type 2;15.0;;;;;
9949119000;HS10;Posters - Autre;Posters - Other;15.0;;;;;
996210;HS6;Vêtements en matières textiles des chapitres 61 et 62;Vêtements en matières textiles des chapitres 61 et 62;15.0;0.0;0.0;=;=;15.0
9962101000;HS10;Vêtements en matières textiles des chapitres 61 et 62 - Type 1;Vêtements en matières textiles des chapitres 61 et 62 - Type 1;15.0;;;;;
9962102000;HS10;Vêtements en matières textiles des chapitres 61 et 62 - Type 2;Vêtements en matières textiles des chapitres 61 et 62 - Type 2;15.0;;;;;
9962109000;HS10;Vêtements en matières textiles des chapitres 61 et 62 - Autre;Vêtements en matières textiles des chapitres 61 et 62 - Other;15.0;;;;;
996302;HS6;Linge de maison et de table;Linge de maison et de table;15.0;0.0;0.0;=;=;15.0
9963021000;HS10;Linge de maison et de table - Type 1;Linge de maison et de table - Type 1;15.0;;;;;
9963022000;HS10;Linge de maison et de table - Type 2;Linge de maison et de table - Type 2;15.0;;;;;
9963029000;HS10;Linge de maison et de table - Autre;Linge de maison et de table - Other;15.0;;;;;
996400;HS6;Chaussures des TD 6401 à 6405;Chaussures des TD 6401 à 6405;15.0;0.0;0.0;=;=;15.0
9964001000;HS10;Chaussures des TD 6401 à 6405 - Type 1;Chaussures des TD 6401 à 6405 - Type 1;15.0;;;;;
9964002000;HS10;Chaussures des TD 6401 à 6405 - Type 2;Chaussures des TD 6401 à 6405 - Type 2;15.0;;;;;
9964009000;HS10;Chaussures des TD 6401 à 6405 - Autre;Chaussures des TD 6401 à 6405 - Other;15.0;;;;;
997113;HS6;Articles de bijouterie;Articles de bijouterie;15.0;0.0;0.0;=;=;15.0
9971131000;HS10;Articles de bijouterie - Type 1;Articles de bijouterie - Type 1;15.0;;;;;
9971132000;HS10;Articles de bijouterie - Type 2;Articles de bijouterie - Type 2;15.0;;;;;
9971139000;HS10;Articles de bijouterie - Autre;Articles de bijouterie - Other;15.0;;;;;
997318;HS6;Articles de quincaillerie (vis;Articles de quincaillerie (vis;15.0;0.0;0.0;=;=;15.0
9973181000;HS10;Articles de quincaillerie (vis - Type 1;Articles de quincaillerie (vis - Type 1;15.0;;;;;
9973182000;HS10;Articles de quincaillerie (vis - Type 2;Articles de quincaillerie (vis - Type 2;15.0;;;;;
9973189000;HS10;Articles de quincaillerie (vis - Autre;Articles de quincaillerie (vis - Other;15.0;;;;;
998201;HS6;Matériel de jardinage;Matériel de jardinage;15.0;0.0;0.0;=;=;15.0
9982011000;HS10;Matériel de jardinage - Type 1;Matériel de jardinage - Type 1;15.0;;;;;
9982012000;HS10;Matériel de jardinage - Type 2;Matériel de jardinage - Type 2;15.0;;;;;
9982019000;HS10;Matériel de jardinage - Autre;Matériel de jardinage - Other;15.0;;;;;
998205;HS6;Outillage à main des TD 8202 à 8205 (scies à main;Outillage à main des TD 8202 à 8205 (scies à main;15.0;0.0;0.0;=;=;15.0
9982051000;HS10;Outillage à main des TD 8202 à 8205 (scies à main - Type 1;Outillage à main des TD 8202 à 8205 (scies à main - Type 1;15.0;;;;;
9982052000;HS10;Outillage à main des TD 8202 à 8205 (scies à main - Type 2;Outillage à main des TD 8202 à 8205 (scies à main - Type 2;15.0;;;;;
9982059000;HS10;Outillage à main des TD 8202 à 8205 (scies à main - Autre;Outillage à main des TD 8202 à 8205 (scies à main - Other;15.0;;;;;
998211;HS6;Couteaux et articles de vaiselle;Couteaux et articles de vaiselle;15.0;0.0;0.0;=;=;15.0
9982111000;HS10;Couteaux et articles de vaiselle - Type 1;Couteaux et articles de vaiselle - Type 1;15.0;;;;;
9982112000;HS10;Couteaux et articles de vaiselle - Type 2;Couteaux et articles de vaiselle - Type 2;15.0;;;;;
9982119000;HS10;Couteaux et articles de vaiselle - Autre;Couteaux et articles de vaiselle - Other;15.0;;;;;
998301;HS6;Cadenas;Cadenas;15.0;0.0;0.0;=;=;15.0
9983011000;HS10;Cadenas - Type 1;Cadenas - Type 1;15.0;;;;;
9983012000;HS10;Cadenas - Type 2;Cadenas - Type 2;15.0;;;;;
9983019000;HS10;Cadenas - Autre;Cadenas - Other;15.0;;;;;
998422;HS6;Pièces détachées d'appareils électroménagers;Pièces détachées d'appareils électroménagers;15.0;0.0;0.0;=;=;15.0
9984221000;HS10;Pièces détachées d'appareils électroménagers - Type 1;Pièces détachées d'appareils électroménagers - Type 1;15.0;;;;;
9984222000;HS10;Pièces détachées d'appareils électroménagers - Type 2;Pièces détachées d'appareils électroménagers - Type 2;15.0;;;;;
9984229000;HS10;Pièces détachées d'appareils électroménagers - Autre;Pièces détachées d'appareils électroménagers - Other;15.0;;;;;
998466;HS6;Pièces destinées aux appareils industriels des TD 8456 à 8465;Pièces destinées aux appareils industriels des TD 8456 à 8465;15.0;0.0;0.0;=;=;15.0
9984661000;HS10;Pièces destinées aux appareils industriels des TD 8456 à 8465 - Type 1;Pièces destinées aux appareils industriels des TD 8456 à 8465 - Type 1;15.0;;;;;
9984662000;HS10;Pièces destinées aux appareils industriels des TD 8456 à 8465 - Type 2;Pièces destinées aux appareils industriels des TD 8456 à 8465 - Type 2;15.0;;;;;
9984669000;HS10;Pièces destinées aux appareils industriels des TD 8456 à 8465 - Autre;Pièces destinées aux appareils industriels des TD 8456 à 8465 - Other;15.0;;;;;
998467;HS6;Outillage électroportatif (meuleuses;Outillage électroportatif (meuleuses;15.0;0.0;0.0;=;=;15.0
9984671000;HS10;Outillage électroportatif (meuleuses - Type 1;Outillage électroportatif (meuleuses - Type 1;15.0;;;;;
9984672000;HS10;Outillage électroportatif (meuleuses - Type 2;Outillage électroportatif (meuleuses - Type 2;15.0;;;;;
9984679000;HS10;Outillage électroportatif (meuleuses - Autre;Outillage électroportatif (meuleuses - Other;15.0;;;;;
998471;HS6;Ordinateurs et leurs unités - Parties et accessoires;Ordinateurs et leurs unités - Parties et accessoires;15.0;0.0;0.0;=;=;15.0
9984711000;HS10;Ordinateurs et leurs unités - Parties et accessoires - Type 1;Ordinateurs et leurs unités - Parties et accessoires - Type 1;15.0;;;;;
9984712000;HS10;Ordinateurs et leurs unités - Parties et accessoires - Type 2;Ordinateurs et leurs unités - Parties et accessoires - Type 2;15.0;;;;;
9984719000;HS10;Ordinateurs et leurs unités - Parties et accessoires - Autre;Ordinateurs et leurs unités - Parties et accessoires - Other;15.0;;;;;
998510;HS6;Rasoirs électriques;Rasoirs électriques;15.0;0.0;0.0;=;=;15.0
9985101000;HS10;Rasoirs électriques - Type 1;Rasoirs électriques - Type 1;15.0;;;;;
9985102000;HS10;Rasoirs électriques - Type 2;Rasoirs électriques - Type 2;15.0;;;;;
9985109000;HS10;Rasoirs électriques - Autre;Rasoirs électriques - Other;15.0;;;;;
998517;HS6;Téléphonies cellulaires et parties;Téléphonies cellulaires et parties;15.0;0.0;0.0;=;=;15.0
9985171000;HS10;Téléphonies cellulaires et parties - Type 1;Téléphonies cellulaires et parties - Type 1;15.0;;;;;
9985172000;HS10;Téléphonies cellulaires et parties - Type 2;Téléphonies cellulaires et parties - Type 2;15.0;;;;;
9985179000;HS10;Téléphonies cellulaires et parties - Autre;Téléphonies cellulaires et parties - Other;15.0;;;;;
998518;HS6;Appareils audio (microphones et leurs supports;Appareils audio (microphones et leurs supports;15.0;0.0;0.0;=;=;15.0
9985181000;HS10;Appareils audio (microphones et leurs supports - Type 1;Appareils audio (microphones et leurs supports - Type 1;15.0;;;;;
9985182000;HS10;Appareils audio (microphones et leurs supports - Type 2;Appareils audio (microphones et leurs supports - Type 2;15.0;;;;;
9985189000;HS10;Appareils audio (microphones et leurs supports - Autre;Appareils audio (microphones et leurs supports - Other;15.0;;;;;
998524;HS6;Articles du TD 8524 (logiciels;Articles du TD 8524 (logiciels;15.0;0.0;0.0;=;=;15.0
9985241000;HS10;Articles du TD 8524 (logiciels - Type 1;Articles du TD 8524 (logiciels - Type 1;15.0;;;;;
9985242000;HS10;Articles du TD 8524 (logiciels - Type 2;Articles du TD 8524 (logiciels - Type 2;15.0;;;;;
9985249000;HS10;Articles du TD 8524 (logiciels - Autre;Articles du TD 8524 (logiciels - Other;15.0;;;;;
998525;HS6;Caméras de télévision;Caméras de télévision;15.0;0.0;0.0;=;=;15.0
9985251000;HS10;Caméras de télévision - Type 1;Caméras de télévision - Type 1;15.0;;;;;
9985252000;HS10;Caméras de télévision - Type 2;Caméras de télévision - Type 2;15.0;;;;;
9985259000;HS10;Caméras de télévision - Autre;Caméras de télévision - Other;15.0;;;;;
998531;HS6;Systèmes d'alarmes domestiques;Systèmes d'alarmes domestiques;15.0;0.0;0.0;=;=;15.0
9985311000;HS10;Systèmes d'alarmes domestiques - Type 1;Systèmes d'alarmes domestiques - Type 1;15.0;;;;;
9985312000;HS10;Systèmes d'alarmes domestiques - Type 2;Systèmes d'alarmes domestiques - Type 2;15.0;;;;;
9985319000;HS10;Systèmes d'alarmes domestiques - Autre;Systèmes d'alarmes domestiques - Other;15.0;;;;;
998536;HS6;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs;15.0;0.0;0.0;=;=;15.0
9985361000;HS10;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs - Type 1;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs - Type 1;15.0;;;;;
9985362000;HS10;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs - Type 2;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs - Type 2;15.0;;;;;
9985369000;HS10;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs - Autre;Pièces électriques domestiques n'excèdent pas 1000 volts (interrupteurs - Other;15.0;;;;;
998539;HS6;Lampes;Lampes;15.0;0.0;0.0;=;=;15.0
9985391000;HS10;Lampes - Type 1;Lampes - Type 1;15.0;;;;;
9985392000;HS10;Lampes - Type 2;Lampes - Type 2;15.0;;;;;
9985399000;HS10;Lampes - Autre;Lampes - Other;15.0;;;;;
998543;HS6;Cigarettes électroniques et les parties;Cigarettes électroniques et les parties;15.0;0.0;0.0;=;=;15.0
9985431000;HS10;Cigarettes électroniques et les parties - Type 1;Cigarettes électroniques et les parties - Type 1;15.0;;;;;
9985432000;HS10;Cigarettes électroniques et les parties - Type 2;Cigarettes électroniques et les parties - Type 2;15.0;;;;;
9985439000;HS10;Cigarettes électroniques et les parties - Autre;Cigarettes électroniques et les parties - Other;15.0;;;;;
998708;HS6;Parties et accessoires des véhicules du TD 8701 à 8705;Parties et accessoires des véhicules du TD 8701 à 8705;15.0;0.0;0.0;=;=;15.0
9987081000;HS10;Parties et accessoires des véhicules du TD 8701 à 8705 - Type 1;Parties et accessoires des véhicules du TD 8701 à 8705 - Type 1;15.0;;;;;
9987082000;HS10;Parties et accessoires des véhicules du TD 8701 à 8705 - Type 2;Parties et accessoires des véhicules du TD 8701 à 8705 - Type 2;15.0;;;;;
9987089000;HS10;Parties et accessoires des véhicules du TD 8701 à 8705 - Autre;Parties et accessoires des véhicules du TD 8701 à 8705 - Other;15.0;;;;;
998714;HS6;Cycles et pièces pour cycles;Cycles et pièces pour cycles;15.0;0.0;0.0;=;=;15.0
9987141000;HS10;Cycles et pièces pour cycles - Type 1;Cycles et pièces pour cycles - Type 1;15.0;;;;;
9987142000;HS10;Cycles et pièces pour cycles - Type 2;Cycles et pièces pour cycles - Type 2;15.0;;;;;
9987149000;HS10;Cycles et pièces pour cycles - Autre;Cycles et pièces pour cycles - Other;15.0;;;;;
999001;HS6;Verres de contact et de lunetteries travaillées optiquement des TD 90013000;Verres de contact et de lunetteries travaillées optiquement des TD 90013000;15.0;0.0;0.0;=;=;15.0
9990011000;HS10;Verres de contact et de lunetteries travaillées optiquement des TD 90013000 - Type 1;Verres de contact et de lunetteries travaillées optiquement des TD 90013000 - Type 1;15.0;;;;;
9990012000;HS10;Verres de contact et de lunetteries travaillées optiquement des TD 90013000 - Type 2;Verres de contact et de lunetteries travaillées optiquement des TD 90013000 - Type 2;15.0;;;;;
9990019000;HS10;Verres de contact et de lunetteries travaillées optiquement des TD 90013000 - Autre;Verres de contact et de lunetteries travaillées optiquement des TD 90013000 - Other;15.0;;;;;
999004;HS6;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués;15.0;0.0;0.0;=;=;15.0
9990041000;HS10;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués - Type 1;Lunettes et montures des TD 9003 et 9004 à l'exclusion des lunettes et montures en métaux précieux ou en métaux plaqués - Type 1;15.0;;;;;
