Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;T.V.A_%;Formalites;Total_%
8541422000;HS10;Cellules photovoltaïques non assemblées en modules ni constituées en panneaux - Type 2;Electrical apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8541429000;HS10;Cellules photovoltaïques non assemblées en modules ni constituées en panneaux - Autre;Electrical apparatus - Other;Électronique;0.0;16.0;=;16.0
854143;HS6;Cellules photovoltaïques assemblées en modules ou constituées en panneaux;Electrical apparatus;;;;;
8541431000;HS10;Cellules photovoltaïques assemblées en modules ou constituées en panneaux - Type 1;Electrical apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8541432000;HS10;Cellules photovoltaïques assemblées en modules ou constituées en panneaux - Type 2;Electrical apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8541439000;HS10;Cellules photovoltaïques assemblées en modules ou constituées en panneaux - Autre;Electrical apparatus - Other;Électronique;0.0;16.0;=;16.0
854149;HS6;Autres;Electrical apparatus;;;;;
8541491000;HS10;Autres - Type 1;Electrical apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8541492000;HS10;Autres - Type 2;Electrical apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8541499000;HS10;Autres - Autre;Electrical apparatus - Other;Électronique;0.0;16.0;=;16.0
854150;HS6;Autres dispositifs à semi-conducteur :;Autres dispositifs à semi-conducteur :;;;;;
8541501000;HS10;Autres dispositifs à semi-conducteur : - Type 1;Autres dispositifs à semi-conducteur : - Type 1;Électronique;0.0;16.0;=;16.0
8541502000;HS10;Autres dispositifs à semi-conducteur : - Type 2;Autres dispositifs à semi-conducteur : - Type 2;Électronique;0.0;16.0;=;16.0
8541509000;HS10;Autres dispositifs à semi-conducteur : - Autre;Autres dispositifs à semi-conducteur : - Other;Électronique;0.0;16.0;=;16.0
854151;HS6;Transducteurs à semi-conducteur;Electrical apparatus;;;;;
8541511000;HS10;Transducteurs à semi-conducteur - Type 1;Electrical apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8541512000;HS10;Transducteurs à semi-conducteur - Type 2;Electrical apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8541519000;HS10;Transducteurs à semi-conducteur - Autre;Electrical apparatus - Other;Électronique;0.0;16.0;=;16.0
854159;HS6;Autres;Electrical apparatus;;;;;
8541591000;HS10;Autres - Type 1;Electrical apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8541592000;HS10;Autres - Type 2;Electrical apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8541599000;HS10;Autres - Autre;Electrical apparatus - Other;Électronique;0.0;16.0;=;16.0
854160;HS6;Cristaux piézo-électriques montés;Crystals;;;;;
8541601000;HS10;Cristaux piézo-électriques montés - Type 1;Crystals - Type 1;Électronique;0.0;16.0;=;16.0
8541602000;HS10;Cristaux piézo-électriques montés - Type 2;Crystals - Type 2;Électronique;0.0;16.0;=;16.0
8541609000;HS10;Cristaux piézo-électriques montés - Autre;Crystals - Other;Électronique;0.0;16.0;=;16.0
854190;HS6;Parties de dispositifs à semi-conducteur;Parts of semiconductor devices;;;;;
8541901000;HS10;Parties de dispositifs à semi-conducteur - Type 1;Parts of semiconductor devices - Type 1;Électronique;0.0;16.0;=;16.0
8541902000;HS10;Parties de dispositifs à semi-conducteur - Type 2;Parts of semiconductor devices - Type 2;Électronique;0.0;16.0;=;16.0
8541909000;HS10;Parties de dispositifs à semi-conducteur - Autre;Parts of semiconductor devices - Other;Électronique;0.0;16.0;=;16.0
8542;RANGEE 42;Electronic integrated circuits;;;;;;
854231;HS6;Processeurs et contrôleurs;Electronic integrated circuits;;;;;
8542311000;HS10;Processeurs et contrôleurs - Type 1;Electronic integrated circuits - Type 1;Électronique;0.0;16.0;=;16.0
8542312000;HS10;Processeurs et contrôleurs - Type 2;Electronic integrated circuits - Type 2;Électronique;0.0;16.0;=;16.0
8542319000;HS10;Processeurs et contrôleurs - Autre;Electronic integrated circuits - Other;Électronique;0.0;16.0;=;16.0
854232;HS6;Mémoires;Electronic integrated circuits;;;;;
8542321000;HS10;Mémoires - Type 1;Electronic integrated circuits - Type 1;Électronique;0.0;16.0;=;16.0
8542322000;HS10;Mémoires - Type 2;Electronic integrated circuits - Type 2;Électronique;0.0;16.0;=;16.0
8542329000;HS10;Mémoires - Autre;Electronic integrated circuits - Other;Électronique;0.0;16.0;=;16.0
854233;HS6;Amplificateurs;Electronic integrated circuits;;;;;
8542331000;HS10;Amplificateurs - Type 1;Electronic integrated circuits - Type 1;Électronique;0.0;16.0;=;16.0
8542332000;HS10;Amplificateurs - Type 2;Electronic integrated circuits - Type 2;Électronique;0.0;16.0;=;16.0
8542339000;HS10;Amplificateurs - Autre;Electronic integrated circuits - Other;Électronique;0.0;16.0;=;16.0
854239;HS6;Autres;Electronic integrated circuits;;;;;
8542391000;HS10;Autres - Type 1;Electronic integrated circuits - Type 1;Électronique;0.0;16.0;=;16.0
8542392000;HS10;Autres - Type 2;Electronic integrated circuits - Type 2;Électronique;0.0;16.0;=;16.0
8542399000;HS10;Autres - Autre;Electronic integrated circuits - Other;Électronique;0.0;16.0;=;16.0
854290;HS6;Parties;Parts of electronic integrated circuits;;;;;
8542901000;HS10;Parties - Type 1;Parts of electronic integrated circuits - Type 1;Électronique;0.0;16.0;=;16.0
8542902000;HS10;Parties - Type 2;Parts of electronic integrated circuits - Type 2;Électronique;0.0;16.0;=;16.0
8542909000;HS10;Parties - Autre;Parts of electronic integrated circuits - Other;Électronique;0.0;16.0;=;16.0
8543;RANGEE 43;"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter";;;;;;
854310;HS6;Accélérateurs de particules;Electrical machines and apparatus;;;;;
8543101000;HS10;Accélérateurs de particules - Type 1;Electrical machines and apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8543102000;HS10;Accélérateurs de particules - Type 2;Electrical machines and apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8543109000;HS10;Accélérateurs de particules - Autre;Electrical machines and apparatus - Other;Électronique;0.0;16.0;=;16.0
854320;HS6;Générateurs de signaux;Electrical machines and apparatus;;;;;
8543201000;HS10;Générateurs de signaux - Type 1;Electrical machines and apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8543202000;HS10;Générateurs de signaux - Type 2;Electrical machines and apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8543209000;HS10;Générateurs de signaux - Autre;Electrical machines and apparatus - Other;Électronique;0.0;16.0;=;16.0
854330;HS6;Machines et appareils de galvanoplastie;Electrical machines and apparatus;;;;;
8543301000;HS10;Machines et appareils de galvanoplastie - Type 1;Electrical machines and apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8543302000;HS10;Machines et appareils de galvanoplastie - Type 2;Electrical machines and apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8543309000;HS10;Machines et appareils de galvanoplastie - Autre;Electrical machines and apparatus - Other;Électronique;0.0;16.0;=;16.0
854340;HS6;Cigarettes électroniques et dispositifs de vaporisation électriques personnels similaires;Electrical machines and apparatus;;;;;
8543401000;HS10;Cigarettes électroniques et dispositifs de vaporisation électriques personnels similaires - Type 1;Electrical machines and apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8543402000;HS10;Cigarettes électroniques et dispositifs de vaporisation électriques personnels similaires - Type 2;Electrical machines and apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8543409000;HS10;Cigarettes électroniques et dispositifs de vaporisation électriques personnels similaires - Autre;Electrical machines and apparatus - Other;Électronique;0.0;16.0;=;16.0
854370;HS6;Autres machines et appareils;Electrical machines and apparatus;;;;;
8543701000;HS10;Autres machines et appareils - Type 1;Electrical machines and apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8543702000;HS10;Autres machines et appareils - Type 2;Electrical machines and apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8543709000;HS10;Autres machines et appareils - Autre;Electrical machines and apparatus - Other;Électronique;0.0;16.0;=;16.0
854390;HS6;Parties;Electrical machines and apparatus;;;;;
8543901000;HS10;Parties - Type 1;Electrical machines and apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8543902000;HS10;Parties - Type 2;Electrical machines and apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8543909000;HS10;Parties - Autre;Electrical machines and apparatus - Other;Électronique;0.0;16.0;=;16.0
8544;RANGEE 44;"Insulated wire, cable and other electric conductors, connector fitted or not; optical fibre cables of individually sheathed fibres, whether or not assembled with electric conductors or fitted with connectors";;;;;;
854411;HS6;En cuivre;Insulated electric conductors;;;;;
8544111000;HS10;En cuivre - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544112000;HS10;En cuivre - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544119000;HS10;En cuivre - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854419;HS6;Autres;Insulated electric conductors;;;;;
8544191000;HS10;Autres - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544192000;HS10;Autres - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544199000;HS10;Autres - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854420;HS6;Câbles coaxiaux et autres conducteurs électriques coaxiaux;Insulated electric conductors;;;;;
8544201000;HS10;Câbles coaxiaux et autres conducteurs électriques coaxiaux - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544202000;HS10;Câbles coaxiaux et autres conducteurs électriques coaxiaux - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544209000;HS10;Câbles coaxiaux et autres conducteurs électriques coaxiaux - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854430;HS6;Jeux de fils pour bougies d'allumage et autres jeux de fils des types utilisés dans les moyens de transport;Insulated electric conductors;;;;;
8544301000;HS10;Jeux de fils pour bougies d'allumage et autres jeux de fils des types utilisés dans les moyens de transport - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544302000;HS10;Jeux de fils pour bougies d'allumage et autres jeux de fils des types utilisés dans les moyens de transport - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544309000;HS10;Jeux de fils pour bougies d'allumage et autres jeux de fils des types utilisés dans les moyens de transport - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854442;HS6;Munis de pièces de connexion;Insulated electric conductors;;;;;
8544421000;HS10;Munis de pièces de connexion - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544422000;HS10;Munis de pièces de connexion - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544429000;HS10;Munis de pièces de connexion - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854449;HS6;Autres;Insulated electric conductors;;;;;
8544491000;HS10;Autres - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544492000;HS10;Autres - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544499000;HS10;Autres - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854460;HS6;Autres conducteurs électriques pour tensions excédant 1.000 V;Insulated electric conductors;;;;;
8544601000;HS10;Autres conducteurs électriques pour tensions excédant 1.000 V - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544602000;HS10;Autres conducteurs électriques pour tensions excédant 1.000 V - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544609000;HS10;Autres conducteurs électriques pour tensions excédant 1.000 V - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
854470;HS6;câbles de fibres optiques;Insulated electric conductors;;;;;
8544701000;HS10;câbles de fibres optiques - Type 1;Insulated electric conductors - Type 1;Électronique;0.0;16.0;=;16.0
8544702000;HS10;câbles de fibres optiques - Type 2;Insulated electric conductors - Type 2;Électronique;0.0;16.0;=;16.0
8544709000;HS10;câbles de fibres optiques - Autre;Insulated electric conductors - Other;Électronique;0.0;16.0;=;16.0
8545;RANGEE 45;"Carbon electrodes, carbon brushes, lamp carbons, battery carbons and other articles of graphite or other carbon; with or without metal, of a kind used for electrical purposes";;;;;;
854511;HS6;Des types utilisés pour fours;Carbon electrodes;;;;;
8545111000;HS10;Des types utilisés pour fours - Type 1;Carbon electrodes - Type 1;Électronique;0.0;16.0;=;16.0
8545112000;HS10;Des types utilisés pour fours - Type 2;Carbon electrodes - Type 2;Électronique;0.0;16.0;=;16.0
8545119000;HS10;Des types utilisés pour fours - Autre;Carbon electrodes - Other;Électronique;0.0;16.0;=;16.0
854519;HS6;Autres;Carbon electrodes;;;;;
8545191000;HS10;Autres - Type 1;Carbon electrodes - Type 1;Électronique;0.0;16.0;=;16.0
8545192000;HS10;Autres - Type 2;Carbon electrodes - Type 2;Électronique;0.0;16.0;=;16.0
8545199000;HS10;Autres - Autre;Carbon electrodes - Other;Électronique;0.0;16.0;=;16.0
854520;HS6;Balais;Carbon brushes;;;;;
8545201000;HS10;Balais - Type 1;Carbon brushes - Type 1;Électronique;0.0;16.0;=;16.0
8545202000;HS10;Balais - Type 2;Carbon brushes - Type 2;Électronique;0.0;16.0;=;16.0
8545209000;HS10;Balais - Autre;Carbon brushes - Other;Électronique;0.0;16.0;=;16.0
854590;HS6;Autres;Carbon;;;;;
8545901000;HS10;Autres - Type 1;Carbon - Type 1;Électronique;0.0;16.0;=;16.0
8545902000;HS10;Autres - Type 2;Carbon - Type 2;Électronique;0.0;16.0;=;16.0
8545909000;HS10;Autres - Autre;Carbon - Other;Électronique;0.0;16.0;=;16.0
8546;RANGEE 46;Electrical insulators of any material;;;;;;
854610;HS6;En verre;Electrical insulators;;;;;
8546101000;HS10;En verre - Type 1;Electrical insulators - Type 1;Électronique;0.0;16.0;=;16.0
8546102000;HS10;En verre - Type 2;Electrical insulators - Type 2;Électronique;0.0;16.0;=;16.0
8546109000;HS10;En verre - Autre;Electrical insulators - Other;Électronique;0.0;16.0;=;16.0
854620;HS6;En céramique;Electrical insulators;;;;;
8546201000;HS10;En céramique - Type 1;Electrical insulators - Type 1;Électronique;0.0;16.0;=;16.0
8546202000;HS10;En céramique - Type 2;Electrical insulators - Type 2;Électronique;0.0;16.0;=;16.0
8546209000;HS10;En céramique - Autre;Electrical insulators - Other;Électronique;0.0;16.0;=;16.0
854690;HS6;Autres;Electrical insulators;;;;;
8546901000;HS10;Autres - Type 1;Electrical insulators - Type 1;Électronique;0.0;16.0;=;16.0
8546902000;HS10;Autres - Type 2;Electrical insulators - Type 2;Électronique;0.0;16.0;=;16.0
8546909000;HS10;Autres - Autre;Electrical insulators - Other;Électronique;0.0;16.0;=;16.0
8547;RANGEE 47;"Insulating fittings; for electrical machines, appliances, equipment, excluding insulators of heading no. 8546, electrical conduit tubing and joints therefore";;;;;;
854710;HS6;Pièces isolantes en céramique;Insulating fittings;;;;;
8547101000;HS10;Pièces isolantes en céramique - Type 1;Insulating fittings - Type 1;Électronique;0.0;16.0;=;16.0
8547102000;HS10;Pièces isolantes en céramique - Type 2;Insulating fittings - Type 2;Électronique;0.0;16.0;=;16.0
8547109000;HS10;Pièces isolantes en céramique - Autre;Insulating fittings - Other;Électronique;0.0;16.0;=;16.0
854720;HS6;Pièces isolantes en matières plastiques;Insulating fittings;;;;;
8547201000;HS10;Pièces isolantes en matières plastiques - Type 1;Insulating fittings - Type 1;Électronique;0.0;16.0;=;16.0
8547202000;HS10;Pièces isolantes en matières plastiques - Type 2;Insulating fittings - Type 2;Électronique;0.0;16.0;=;16.0
8547209000;HS10;Pièces isolantes en matières plastiques - Autre;Insulating fittings - Other;Électronique;0.0;16.0;=;16.0
854790;HS6;Autres;Insulating fittings;;;;;
8547901000;HS10;Autres - Type 1;Insulating fittings - Type 1;Électronique;0.0;16.0;=;16.0
8547902000;HS10;Autres - Type 2;Insulating fittings - Type 2;Électronique;0.0;16.0;=;16.0
8547909000;HS10;Autres - Autre;Insulating fittings - Other;Électronique;0.0;16.0;=;16.0
8548;RANGEE 48;"Electrical parts of machinery or apparatus; not specified or elsewhere included in this chapter";;;;;;
854800;HS6;Parties électriques de machines ou d'appareils;Electrical parts of machinery or apparatus;;;;;
8548001000;HS10;Parties électriques de machines ou d'appareils - Type 1;Electrical parts of machinery or apparatus - Type 1;Électronique;0.0;16.0;=;16.0
8548002000;HS10;Parties électriques de machines ou d'appareils - Type 2;Electrical parts of machinery or apparatus - Type 2;Électronique;0.0;16.0;=;16.0
8548009000;HS10;Parties électriques de machines ou d'appareils - Autre;Electrical parts of machinery or apparatus - Other;Électronique;0.0;16.0;=;16.0
8549;RANGEE 49;Electrical and electronic waste and scrap;;;;;;
854910;HS6;Déchets et débris de piles;piles et batteries de piles électriques hors d'usage et accumulateurs électriques hors d'usage :;;;;;
8549101000;HS10;Déchets et débris de piles - Type 1;piles et batteries de piles électriques hors d'usage et accumulateurs électriques hors d'usage : - Type 1;Électronique;0.0;16.0;=;16.0
8549102000;HS10;Déchets et débris de piles - Type 2;piles et batteries de piles électriques hors d'usage et accumulateurs électriques hors d'usage : - Type 2;Électronique;0.0;16.0;=;16.0
8549109000;HS10;Déchets et débris de piles - Autre;piles et batteries de piles électriques hors d'usage et accumulateurs électriques hors d'usage : - Other;Électronique;0.0;16.0;=;16.0
854911;HS6;Déchets et débris d'accumulateurs au plomb et à l'acide;accumulateurs au plomb et à l'acide hors d'usage;;;;;
8549111000;HS10;Déchets et débris d'accumulateurs au plomb et à l'acide - Type 1;accumulateurs au plomb et à l'acide hors d'usage - Type 1;Électronique;0.0;16.0;=;16.0
8549112000;HS10;Déchets et débris d'accumulateurs au plomb et à l'acide - Type 2;accumulateurs au plomb et à l'acide hors d'usage - Type 2;Électronique;0.0;16.0;=;16.0
8549119000;HS10;Déchets et débris d'accumulateurs au plomb et à l'acide - Autre;accumulateurs au plomb et à l'acide hors d'usage - Other;Électronique;0.0;16.0;=;16.0
854912;HS6;Autres;Waste and scrap;;;;;
8549121000;HS10;Autres - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549122000;HS10;Autres - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549129000;HS10;Autres - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854913;HS6;Triés par type de composant chimique et ne contenant ni plomb;Waste and scrap;;;;;
8549131000;HS10;Triés par type de composant chimique et ne contenant ni plomb - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549132000;HS10;Triés par type de composant chimique et ne contenant ni plomb - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549139000;HS10;Triés par type de composant chimique et ne contenant ni plomb - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854914;HS6;En vrac et ne contenant ni plomb;Waste and scrap;;;;;
8549141000;HS10;En vrac et ne contenant ni plomb - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549142000;HS10;En vrac et ne contenant ni plomb - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549149000;HS10;En vrac et ne contenant ni plomb - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854919;HS6;Autres;Waste and scrap;;;;;
8549191000;HS10;Autres - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549192000;HS10;Autres - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549199000;HS10;Autres - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854920;HS6;Des types utilisés principalement pour la récupération des métaux précieux :;Des types utilisés principalement pour la récupération des métaux précieux :;;;;;
8549201000;HS10;Des types utilisés principalement pour la récupération des métaux précieux : - Type 1;Des types utilisés principalement pour la récupération des métaux précieux : - Type 1;Électronique;0.0;16.0;=;16.0
8549202000;HS10;Des types utilisés principalement pour la récupération des métaux précieux : - Type 2;Des types utilisés principalement pour la récupération des métaux précieux : - Type 2;Électronique;0.0;16.0;=;16.0
8549209000;HS10;Des types utilisés principalement pour la récupération des métaux précieux : - Autre;Des types utilisés principalement pour la récupération des métaux précieux : - Other;Électronique;0.0;16.0;=;16.0
854921;HS6;Contenant des piles et batteries de piles électriques;Electrical and electronic waste and scrap;;;;;
8549211000;HS10;Contenant des piles et batteries de piles électriques - Type 1;Electrical and electronic waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549212000;HS10;Contenant des piles et batteries de piles électriques - Type 2;Electrical and electronic waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549219000;HS10;Contenant des piles et batteries de piles électriques - Autre;Electrical and electronic waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854929;HS6;Autres;Waste and scrap;;;;;
8549291000;HS10;Autres - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549292000;HS10;Autres - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549299000;HS10;Autres - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854930;HS6;Autres assemblages électriques et électroniques et les cartes de circuits imprimés :;Autres assemblages électriques et électroniques et les cartes de circuits imprimés :;;;;;
8549301000;HS10;Autres assemblages électriques et électroniques et les cartes de circuits imprimés : - Type 1;Autres assemblages électriques et électroniques et les cartes de circuits imprimés : - Type 1;Électronique;0.0;16.0;=;16.0
8549302000;HS10;Autres assemblages électriques et électroniques et les cartes de circuits imprimés : - Type 2;Autres assemblages électriques et électroniques et les cartes de circuits imprimés : - Type 2;Électronique;0.0;16.0;=;16.0
8549309000;HS10;Autres assemblages électriques et électroniques et les cartes de circuits imprimés : - Autre;Autres assemblages électriques et électroniques et les cartes de circuits imprimés : - Other;Électronique;0.0;16.0;=;16.0
854931;HS6;Contenant des piles et batteries de piles électriques;Electrical and electronic waste and scrap;;;;;
8549311000;HS10;Contenant des piles et batteries de piles électriques - Type 1;Electrical and electronic waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549312000;HS10;Contenant des piles et batteries de piles électriques - Type 2;Electrical and electronic waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549319000;HS10;Contenant des piles et batteries de piles électriques - Autre;Electrical and electronic waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854939;HS6;Autres;Waste and scrap;;;;;
8549391000;HS10;Autres - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549392000;HS10;Autres - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549399000;HS10;Autres - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854990;HS6;Autres :;Autres :;;;;;
8549901000;HS10;Autres : - Type 1;Autres : - Type 1;Électronique;0.0;16.0;=;16.0
8549902000;HS10;Autres : - Type 2;Autres : - Type 2;Électronique;0.0;16.0;=;16.0
8549909000;HS10;Autres : - Autre;Autres : - Other;Électronique;0.0;16.0;=;16.0
854991;HS6;Contenant des piles et batteries de piles électriques;Waste and scrap;;;;;
8549911000;HS10;Contenant des piles et batteries de piles électriques - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549912000;HS10;Contenant des piles et batteries de piles électriques - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549919000;HS10;Contenant des piles et batteries de piles électriques - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
854999;HS6;Autres;Waste and scrap;;;;;
8549991000;HS10;Autres - Type 1;Waste and scrap - Type 1;Électronique;0.0;16.0;=;16.0
8549992000;HS10;Autres - Type 2;Waste and scrap - Type 2;Électronique;0.0;16.0;=;16.0
8549999000;HS10;Autres - Autre;Waste and scrap - Other;Électronique;0.0;16.0;=;16.0
SECTION XVII;SECTION;Matériel de transport;Vehicles, aircraft, vessels and associated transport equipment;;;;;
CHAPITRE 86;CHAPITRE;Véhicules ferroviaires;;;;;;
8601;RANGEE 01;"Rail locomotives; powered from an external source of electricity or by electric accumulators";;;;;;
860110;HS6;A source extérieure d'électricité;Rail locomotives;;;;;
8601101000;HS10;A source extérieure d'électricité - Type 1;Rail locomotives - Type 1;Transport;0.0;16.0;910 Déclaration d'Importation du Produit;16.0
8601102000;HS10;A source extérieure d'électricité - Type 2;Rail locomotives - Type 2;Transport;0.0;16.0;=;16.0
8601109000;HS10;A source extérieure d'électricité - Autre;Rail locomotives - Other;Transport;0.0;16.0;=;16.0
860120;HS6;A accumulateurs électriques;Rail locomotives;;;;;
8601201000;HS10;A accumulateurs électriques - Type 1;Rail locomotives - Type 1;Transport;0.0;16.0;=;16.0
8601202000;HS10;A accumulateurs électriques - Type 2;Rail locomotives - Type 2;Transport;0.0;16.0;=;16.0
8601209000;HS10;A accumulateurs électriques - Autre;Rail locomotives - Other;Transport;0.0;16.0;=;16.0
8602;RANGEE 02;"Rail locomotives; (other than those of heading no. 8601), locomotive tenders";;;;;;
860210;HS6;Locomotives diésel-électriques;Rail locomotives;;;;;
8602101000;HS10;Locomotives diésel-électriques - Type 1;Rail locomotives - Type 1;Transport;0.0;16.0;=;16.0
8602102000;HS10;Locomotives diésel-électriques - Type 2;Rail locomotives - Type 2;Transport;0.0;16.0;=;16.0
8602109000;HS10;Locomotives diésel-électriques - Autre;Rail locomotives - Other;Transport;0.0;16.0;=;16.0
860290;HS6;Autres;Rail locomotives and locomotive tenders;;;;;
8602901000;HS10;Autres - Type 1;Rail locomotives and locomotive tenders - Type 1;Transport;0.0;16.0;=;16.0
8602902000;HS10;Autres - Type 2;Rail locomotives and locomotive tenders - Type 2;Transport;0.0;16.0;=;16.0
8602909000;HS10;Autres - Autre;Rail locomotives and locomotive tenders - Other;Transport;0.0;16.0;=;16.0
8603;RANGEE 03;"Railway or tramway coaches, vans and trucks; self-propelled tenders, other than those of heading no. 8604";;;;;;
860310;HS6;A source extérieur d'électricité;Railway or tramway coaches;;;;;
8603101000;HS10;A source extérieur d'électricité - Type 1;Railway or tramway coaches - Type 1;Transport;0.0;16.0;=;16.0
8603102000;HS10;A source extérieur d'électricité - Type 2;Railway or tramway coaches - Type 2;Transport;0.0;16.0;=;16.0
8603109000;HS10;A source extérieur d'électricité - Autre;Railway or tramway coaches - Other;Transport;0.0;16.0;=;16.0
860390;HS6;Autres;Railway or tramway coaches;;;;;
8603901000;HS10;Autres - Type 1;Railway or tramway coaches - Type 1;Transport;0.0;16.0;=;16.0
8603902000;HS10;Autres - Type 2;Railway or tramway coaches - Type 2;Transport;0.0;16.0;=;16.0
8603909000;HS10;Autres - Autre;Railway or tramway coaches - Other;Transport;0.0;16.0;=;16.0
8604;RANGEE 04;"Railway or tramway maintenance or service vehicles; whether or not self-propelled (e.g. workshops, cranes, ballast tampers, trackliners, testing coaches and track inspection vehicles)";;;;;;
860400;HS6;Véhicules pour l'entretien ou le service des voies férrées ou similaires;Railway or tramway maintenance or service vehicles;;;;;
8604001000;HS10;Véhicules pour l'entretien ou le service des voies férrées ou similaires - Type 1;Railway or tramway maintenance or service vehicles - Type 1;Transport;0.0;16.0;=;16.0
8604002000;HS10;Véhicules pour l'entretien ou le service des voies férrées ou similaires - Type 2;Railway or tramway maintenance or service vehicles - Type 2;Transport;0.0;16.0;=;16.0
8604009000;HS10;Véhicules pour l'entretien ou le service des voies férrées ou similaires - Autre;Railway or tramway maintenance or service vehicles - Other;Transport;0.0;16.0;=;16.0
8605;RANGEE 05;"Railway or tramway coaches; passenger coaches, luggage vans, post office coaches and other special purpose railway or tramway coaches, not self-propelled (excluding those of heading no. 8604)";;;;;;
860500;HS6;Voitures à voyageurs;Railway or tramway coaches;;;;;
8605001000;HS10;Voitures à voyageurs - Type 1;Railway or tramway coaches - Type 1;Transport;0.0;16.0;=;16.0
