Code;Niveau;Description_FR;Description_EN;DD_%;TVA_%;Autres_Taxes_%;Taxes_Detail;Formalites;Total_%
0801229000;HS10;Noix du Brésil décortiquées - Autre;Shelled Brazil nuts - Other;17.5;;;;;
080131;HS6;Noix de cajou en coques;Cashew nuts;17.5;20.0;0.0;=;=;37.75
0801311000;HS10;Noix de cajou en coques - Type 1;Cashew nuts - Type 1;17.5;;;;;
0801312000;HS10;Noix de cajou en coques - Type 2;Cashew nuts - Type 2;17.5;;;;;
0801319000;HS10;Noix de cajou en coques - Autre;Cashew nuts - Other;17.5;;;;;
080132;HS6;Noix de cajou décortiquées;Shelled cashew nuts;17.5;20.0;0.0;=;=;37.75
0801321000;HS10;Noix de cajou décortiquées - Type 1;Shelled cashew nuts - Type 1;17.5;;;;;
0801322000;HS10;Noix de cajou décortiquées - Type 2;Shelled cashew nuts - Type 2;17.5;;;;;
0801329000;HS10;Noix de cajou décortiquées - Autre;Shelled cashew nuts - Other;17.5;;;;;
080211;HS6;Amandes en coques;Almonds;17.5;20.0;0.0;=;=;37.75
0802111000;HS10;Amandes en coques - Type 1;Almonds - Type 1;17.5;;;;;
0802112000;HS10;Amandes en coques - Type 2;Almonds - Type 2;17.5;;;;;
0802119000;HS10;Amandes en coques - Autre;Almonds - Other;17.5;;;;;
080212;HS6;Amandes décortiquées;Shelled almonds;17.5;20.0;0.0;=;=;37.75
0802121000;HS10;Amandes décortiquées - Grade 1 / Premium;Shelled almonds - Grade 1 / Premium;17.5;;;;;
0802122000;HS10;Amandes décortiquées - Grade 2 / Standard;Shelled almonds - Grade 2 / Standard;17.5;;;;;
0802129000;HS10;Amandes décortiquées - Autre;Shelled almonds - Other;17.5;;;;;
080221;HS6;Noisettes en coques;Hazelnuts;17.5;20.0;0.0;=;=;37.75
0802211000;HS10;Noisettes en coques - Type 1;Hazelnuts - Type 1;17.5;;;;;
0802212000;HS10;Noisettes en coques - Type 2;Hazelnuts - Type 2;17.5;;;;;
0802219000;HS10;Noisettes en coques - Autre;Hazelnuts - Other;17.5;;;;;
080222;HS6;Noisettes décortiquées;Shelled hazelnuts;17.5;20.0;0.0;=;=;37.75
0802221000;HS10;Noisettes décortiquées - Type 1;Shelled hazelnuts - Type 1;17.5;;;;;
0802222000;HS10;Noisettes décortiquées - Type 2;Shelled hazelnuts - Type 2;17.5;;;;;
0802229000;HS10;Noisettes décortiquées - Autre;Shelled hazelnuts - Other;17.5;;;;;
080231;HS6;Noix en coques;Walnuts;17.5;20.0;0.0;=;=;37.75
0802311000;HS10;Noix en coques - Type 1;Walnuts - Type 1;17.5;;;;;
0802312000;HS10;Noix en coques - Type 2;Walnuts - Type 2;17.5;;;;;
0802319000;HS10;Noix en coques - Autre;Walnuts - Other;17.5;;;;;
080232;HS6;Noix décortiquées;Shelled walnuts;17.5;20.0;0.0;=;=;37.75
0802321000;HS10;Noix décortiquées - Type 1;Shelled walnuts - Type 1;17.5;;;;;
0802322000;HS10;Noix décortiquées - Type 2;Shelled walnuts - Type 2;17.5;;;;;
0802329000;HS10;Noix décortiquées - Autre;Shelled walnuts - Other;17.5;;;;;
080241;HS6;Châtaignes en coques;Chestnuts;17.5;20.0;0.0;=;=;37.75
0802411000;HS10;Châtaignes en coques - Type 1;Chestnuts - Type 1;17.5;;;;;
0802412000;HS10;Châtaignes en coques - Type 2;Chestnuts - Type 2;17.5;;;;;
0802419000;HS10;Châtaignes en coques - Autre;Chestnuts - Other;17.5;;;;;
080242;HS6;Châtaignes décortiquées;Shelled chestnuts;17.5;20.0;0.0;=;=;37.75
0802421000;HS10;Châtaignes décortiquées - Type 1;Shelled chestnuts - Type 1;17.5;;;;;
0802422000;HS10;Châtaignes décortiquées - Type 2;Shelled chestnuts - Type 2;17.5;;;;;
0802429000;HS10;Châtaignes décortiquées - Autre;Shelled chestnuts - Other;17.5;;;;;
080251;HS6;Pistaches en coques;Pistachios;17.5;20.0;0.0;=;=;37.75
0802511000;HS10;Pistaches en coques - Type 1;Pistachios - Type 1;17.5;;;;;
0802512000;HS10;Pistaches en coques - Type 2;Pistachios - Type 2;17.5;;;;;
0802519000;HS10;Pistaches en coques - Autre;Pistachios - Other;17.5;;;;;
080252;HS6;Pistaches décortiquées;Shelled pistachios;17.5;20.0;0.0;=;=;37.75
0802521000;HS10;Pistaches décortiquées - Type 1;Shelled pistachios - Type 1;17.5;;;;;
0802522000;HS10;Pistaches décortiquées - Type 2;Shelled pistachios - Type 2;17.5;;;;;
0802529000;HS10;Pistaches décortiquées - Autre;Shelled pistachios - Other;17.5;;;;;
080261;HS6;Noix de macadamia en coques;Macadamia nuts in shell;17.5;20.0;0.0;=;=;37.75
0802611000;HS10;Noix de macadamia en coques - Grade 1 / Premium;Macadamia nuts in shell - Grade 1 / Premium;17.5;;;;;
0802612000;HS10;Noix de macadamia en coques - Grade 2 / Standard;Macadamia nuts in shell - Grade 2 / Standard;17.5;;;;;
0802619000;HS10;Noix de macadamia en coques - Autre;Macadamia nuts in shell - Other;17.5;;;;;
080262;HS6;Noix de macadamia décortiquées;Shelled macadamia nuts;17.5;20.0;0.0;=;=;37.75
0802621000;HS10;Noix de macadamia décortiquées - Grade 1 / Premium;Shelled macadamia nuts - Grade 1 / Premium;17.5;;;;;
0802622000;HS10;Noix de macadamia décortiquées - Grade 2 / Standard;Shelled macadamia nuts - Grade 2 / Standard;17.5;;;;;
0802629000;HS10;Noix de macadamia décortiquées - Autre;Shelled macadamia nuts - Other;17.5;;;;;
080270;HS6;Noix de cola (Cola spp.);Nuts;17.5;20.0;0.0;=;=;37.75
0802701000;HS10;Noix de cola (Cola spp.) - Type 1;Nuts - Type 1;17.5;;;;;
0802702000;HS10;Noix de cola (Cola spp.) - Type 2;Nuts - Type 2;17.5;;;;;
0802709000;HS10;Noix de cola (Cola spp.) - Autre;Nuts - Other;17.5;;;;;
080280;HS6;Noix d'arec;Nuts;17.5;20.0;0.0;=;=;37.75
0802801000;HS10;Noix d'arec - Type 1;Nuts - Type 1;17.5;;;;;
0802802000;HS10;Noix d'arec - Type 2;Nuts - Type 2;17.5;;;;;
0802809000;HS10;Noix d'arec - Autre;Nuts - Other;17.5;;;;;
080290;HS6;Autres fruits à coques;Other nuts;17.5;20.0;0.0;=;=;37.75
0802901000;HS10;Autres fruits à coques - Type 1;Other nuts - Type 1;17.5;;;;;
0802902000;HS10;Autres fruits à coques - Type 2;Other nuts - Type 2;17.5;;;;;
0802909000;HS10;Autres fruits à coques - Autre;Other nuts - Other;17.5;;;;;
080291;HS6;Pignons;Nuts;17.5;20.0;0.0;=;=;37.75
0802911000;HS10;Pignons - Type 1;Nuts - Type 1;17.5;;;;;
0802912000;HS10;Pignons - Type 2;Nuts - Type 2;17.5;;;;;
0802919000;HS10;Pignons - Autre;Nuts - Other;17.5;;;;;
080292;HS6;Pignons;Nuts;17.5;20.0;0.0;=;=;37.75
0802921000;HS10;Pignons - Type 1;Nuts - Type 1;17.5;;;;;
0802922000;HS10;Pignons - Type 2;Nuts - Type 2;17.5;;;;;
0802929000;HS10;Pignons - Autre;Nuts - Other;17.5;;;;;
080299;HS6;Autres;Nuts;17.5;20.0;0.0;=;=;37.75
0802991000;HS10;Autres - Type 1;Nuts - Type 1;17.5;;;;;
0802992000;HS10;Autres - Type 2;Nuts - Type 2;17.5;;;;;
0802999000;HS10;Autres - Autre;Nuts - Other;17.5;;;;;
080310;HS6;Bananes plantains;Plantains;17.5;20.0;0.0;=;=;37.75
0803101000;HS10;Bananes plantains - Variété 1;Plantains - Variety 1;17.5;;;;;
0803102000;HS10;Bananes plantains - Variété 2;Plantains - Variety 2;17.5;;;;;
0803109000;HS10;Bananes plantains - Autre;Plantains - Other;17.5;;;;;
080390;HS6;Autres bananes fraîches;Other fresh bananas;17.5;20.0;0.0;=;=;37.75
0803901000;HS10;Autres bananes fraîches - Type 1;Other fresh bananas - Type 1;17.5;;;;;
0803902000;HS10;Autres bananes fraîches - Type 2;Other fresh bananas - Type 2;17.5;;;;;
0803909000;HS10;Autres bananes fraîches - Autre;Other fresh bananas - Other;17.5;;;;;
080410;HS6;Dattes fraîches ou sèches;Fresh or dried dates;17.5;20.0;0.0;=;=;37.75
0804101000;HS10;Dattes fraîches ou sèches - Type 1;Fresh or dried dates - Type 1;17.5;;;;;
0804102000;HS10;Dattes fraîches ou sèches - Type 2;Fresh or dried dates - Type 2;17.5;;;;;
0804109000;HS10;Dattes fraîches ou sèches - Autre;Fresh or dried dates - Other;17.5;;;;;
080420;HS6;Figues fraîches ou sèches;Fresh or dried figs;17.5;20.0;0.0;=;=;37.75
0804201000;HS10;Figues fraîches ou sèches - Type 1;Fresh or dried figs - Type 1;17.5;;;;;
0804202000;HS10;Figues fraîches ou sèches - Type 2;Fresh or dried figs - Type 2;17.5;;;;;
0804209000;HS10;Figues fraîches ou sèches - Autre;Fresh or dried figs - Other;17.5;;;;;
080430;HS6;Ananas frais ou secs;Fresh or dried pineapples;17.5;20.0;0.0;=;=;37.75
0804301000;HS10;Ananas frais ou secs - Variété 1;Fresh or dried pineapples - Variety 1;17.5;;;;;
0804302000;HS10;Ananas frais ou secs - Variété 2;Fresh or dried pineapples - Variety 2;17.5;;;;;
0804309000;HS10;Ananas frais ou secs - Autre;Fresh or dried pineapples - Other;17.5;;;;;
080440;HS6;Avocats frais ou secs;Fresh or dried avocados;17.5;20.0;0.0;=;=;37.75
0804401000;HS10;Avocats frais ou secs - Variété 1;Fresh or dried avocados - Variety 1;17.5;;;;;
0804402000;HS10;Avocats frais ou secs - Variété 2;Fresh or dried avocados - Variety 2;17.5;;;;;
0804409000;HS10;Avocats frais ou secs - Autre;Fresh or dried avocados - Other;17.5;;;;;
080450;HS6;Goyaves, mangues et mangoustans;Guavas, mangoes and mangosteens;17.5;20.0;0.0;=;=;37.75
0804501000;HS10;Goyaves, mangues et mangoustans - Espèce 1;Guavas, mangoes and mangosteens - Species 1;17.5;;;;;
0804502000;HS10;Goyaves, mangues et mangoustans - Espèce 2;Guavas, mangoes and mangosteens - Species 2;17.5;;;;;
0804509000;HS10;Goyaves, mangues et mangoustans - Autre espèce;Guavas, mangoes and mangosteens - Other species;17.5;;;;;
080510;HS6;Oranges fraîches ou sèches;Fresh or dried oranges;17.5;20.0;0.0;=;=;37.75
0805101000;HS10;Oranges fraîches ou sèches - Type 1;Fresh or dried oranges - Type 1;17.5;;;;;
0805102000;HS10;Oranges fraîches ou sèches - Type 2;Fresh or dried oranges - Type 2;17.5;;;;;
0805109000;HS10;Oranges fraîches ou sèches - Autre;Fresh or dried oranges - Other;17.5;;;;;
080520;HS6;Mandarines;Mandarins;0.0;20.0;0.0;D.D:0.0% | TPI:0.25% | T.V.A:20.0%;=;20.25
0805201000;HS10;Clémentines export;Clementines export;0.0;;;;;
0805209000;HS10;Autres agrumes;Other citrus;0.0;;;;;
080521;HS6;Mandarines (y compris les tangerines et satsumas);Fruit;17.5;20.0;0.0;D.D:17.5% | TPI:0.25% | T.V.A:20.0%;=;37.75
0805211000;HS10;Mandarines (y compris les tangerines et satsumas) - Type 1;Fruit - Type 1;17.5;;;;;
0805212000;HS10;Mandarines (y compris les tangerines et satsumas) - Type 2;Fruit - Type 2;17.5;;;;;
0805219000;HS10;Mandarines (y compris les tangerines et satsumas) - Autre;Fruit - Other;17.5;;;;;
080522;HS6;Clémentines;Fruit;17.5;20.0;0.0;=;=;37.75
0805221000;HS10;Clémentines - Type 1;Fruit - Type 1;17.5;;;;;
0805222000;HS10;Clémentines - Type 2;Fruit - Type 2;17.5;;;;;
0805229000;HS10;Clémentines - Autre;Fruit - Other;17.5;;;;;
080529;HS6;Autres;Fruit;17.5;20.0;0.0;=;=;37.75
0805291000;HS10;Autres - Type 1;Fruit - Type 1;17.5;;;;;
0805292000;HS10;Autres - Type 2;Fruit - Type 2;17.5;;;;;
0805299000;HS10;Autres - Autre;Fruit - Other;17.5;;;;;
080530;HS6;Citrons et limes;Lemons and limes;17.5;20.0;0.0;=;=;37.75
0805301000;HS10;Citrons et limes - Espèce 1;Lemons and limes - Species 1;17.5;;;;;
0805302000;HS10;Citrons et limes - Espèce 2;Lemons and limes - Species 2;17.5;;;;;
0805309000;HS10;Citrons et limes - Autre espèce;Lemons and limes - Other species;17.5;;;;;
080540;HS6;Pamplemousses et pomelos;Grapefruit and pomelos;17.5;20.0;0.0;=;=;37.75
0805401000;HS10;Pamplemousses et pomelos - Type 1;Grapefruit and pomelos - Type 1;17.5;;;;;
0805402000;HS10;Pamplemousses et pomelos - Type 2;Grapefruit and pomelos - Type 2;17.5;;;;;
0805409000;HS10;Pamplemousses et pomelos - Autre;Grapefruit and pomelos - Other;17.5;;;;;
080550;HS6;Citrons et limes;Lemons and limes;17.5;20.0;0.0;=;=;37.75
0805501000;HS10;Citrons et limes - Type 1;Lemons and limes - Type 1;17.5;;;;;
0805502000;HS10;Citrons et limes - Type 2;Lemons and limes - Type 2;17.5;;;;;
0805509000;HS10;Citrons et limes - Autre;Lemons and limes - Other;17.5;;;;;
080590;HS6;Autres agrumes;Other citrus fruit;17.5;20.0;0.0;=;=;37.75
0805901000;HS10;Autres agrumes - Type 1;Other citrus fruit - Type 1;17.5;;;;;
0805902000;HS10;Autres agrumes - Type 2;Other citrus fruit - Type 2;17.5;;;;;
0805909000;HS10;Autres agrumes - Autre;Other citrus fruit - Other;17.5;;;;;
080610;HS6;Raisins frais;Fresh grapes;17.5;20.0;0.0;=;=;37.75
0806101000;HS10;Raisins frais - Variété 1;Fresh grapes - Variety 1;17.5;;;;;
0806102000;HS10;Raisins frais - Variété 2;Fresh grapes - Variety 2;17.5;;;;;
0806109000;HS10;Raisins frais - Autre;Fresh grapes - Other;17.5;;;;;
080620;HS6;Raisins secs;Dried grapes;17.5;20.0;0.0;=;=;37.75
0806201000;HS10;Raisins secs - Type 1;Dried grapes - Type 1;17.5;;;;;
0806202000;HS10;Raisins secs - Type 2;Dried grapes - Type 2;17.5;;;;;
0806209000;HS10;Raisins secs - Autre;Dried grapes - Other;17.5;;;;;
080711;HS6;Pastèques;Watermelons;17.5;20.0;0.0;=;=;37.75
0807111000;HS10;Pastèques - Variété 1;Watermelons - Variety 1;17.5;;;;;
0807112000;HS10;Pastèques - Variété 2;Watermelons - Variety 2;17.5;;;;;
0807119000;HS10;Pastèques - Autre;Watermelons - Other;17.5;;;;;
080719;HS6;Autres melons frais;Other fresh melons;17.5;20.0;0.0;=;=;37.75
0807191000;HS10;Autres melons frais - Type 1;Other fresh melons - Type 1;17.5;;;;;
0807192000;HS10;Autres melons frais - Type 2;Other fresh melons - Type 2;17.5;;;;;
0807199000;HS10;Autres melons frais - Autre;Other fresh melons - Other;17.5;;;;;
080720;HS6;Papayes;Papayas;17.5;20.0;0.0;=;=;37.75
0807201000;HS10;Papayes - Variété 1;Papayas - Variety 1;17.5;;;;;
0807202000;HS10;Papayes - Variété 2;Papayas - Variety 2;17.5;;;;;
0807209000;HS10;Papayes - Autre;Papayas - Other;17.5;;;;;
080810;HS6;Pommes fraîches;Fresh apples;17.5;20.0;0.0;=;=;37.75
0808101000;HS10;Pommes fraîches - Type 1;Fresh apples - Type 1;17.5;;;;;
0808102000;HS10;Pommes fraîches - Type 2;Fresh apples - Type 2;17.5;;;;;
0808109000;HS10;Pommes fraîches - Autre;Fresh apples - Other;17.5;;;;;
080830;HS6;Poires fraîches;Fresh pears;17.5;20.0;0.0;=;=;37.75
0808301000;HS10;Poires fraîches - Type 1;Fresh pears - Type 1;17.5;;;;;
0808302000;HS10;Poires fraîches - Type 2;Fresh pears - Type 2;17.5;;;;;
0808309000;HS10;Poires fraîches - Autre;Fresh pears - Other;17.5;;;;;
080840;HS6;Coings frais;Fresh quinces;17.5;20.0;0.0;=;=;37.75
0808401000;HS10;Coings frais - Type 1;Fresh quinces - Type 1;17.5;;;;;
0808402000;HS10;Coings frais - Type 2;Fresh quinces - Type 2;17.5;;;;;
0808409000;HS10;Coings frais - Autre;Fresh quinces - Other;17.5;;;;;
080910;HS6;Abricots frais;Fresh apricots;17.5;20.0;0.0;=;=;37.75
0809101000;HS10;Abricots frais - Type 1;Fresh apricots - Type 1;17.5;;;;;
0809102000;HS10;Abricots frais - Type 2;Fresh apricots - Type 2;17.5;;;;;
0809109000;HS10;Abricots frais - Autre;Fresh apricots - Other;17.5;;;;;
080921;HS6;Cerises acides fraîches;Fresh sour cherries;17.5;20.0;0.0;=;=;37.75
0809211000;HS10;Cerises acides fraîches - Type 1;Fresh sour cherries - Type 1;17.5;;;;;
0809212000;HS10;Cerises acides fraîches - Type 2;Fresh sour cherries - Type 2;17.5;;;;;
0809219000;HS10;Cerises acides fraîches - Autre;Fresh sour cherries - Other;17.5;;;;;
080929;HS6;Autres cerises fraîches;Other fresh cherries;17.5;20.0;0.0;=;=;37.75
0809291000;HS10;Autres cerises fraîches - Type 1;Other fresh cherries - Type 1;17.5;;;;;
0809292000;HS10;Autres cerises fraîches - Type 2;Other fresh cherries - Type 2;17.5;;;;;
0809299000;HS10;Autres cerises fraîches - Autre;Other fresh cherries - Other;17.5;;;;;
080930;HS6;Pêches et nectarines;Peaches and nectarines;17.5;20.0;0.0;=;=;37.75
0809301000;HS10;Pêches et nectarines - Variété 1;Peaches and nectarines - Variety 1;17.5;;;;;
0809302000;HS10;Pêches et nectarines - Variété 2;Peaches and nectarines - Variety 2;17.5;;;;;
0809309000;HS10;Pêches et nectarines - Autre;Peaches and nectarines - Other;17.5;;;;;
080940;HS6;Prunes fraîches;Fresh plums;17.5;20.0;0.0;=;=;37.75
0809401000;HS10;Prunes fraîches - Type 1;Fresh plums - Type 1;17.5;;;;;
0809402000;HS10;Prunes fraîches - Type 2;Fresh plums - Type 2;17.5;;;;;
0809409000;HS10;Prunes fraîches - Autre;Fresh plums - Other;17.5;;;;;
081010;HS6;Fraises fraîches;Fresh strawberries;17.5;20.0;0.0;=;=;37.75
0810101000;HS10;Fraises fraîches - Variété 1;Fresh strawberries - Variety 1;17.5;;;;;
0810102000;HS10;Fraises fraîches - Variété 2;Fresh strawberries - Variety 2;17.5;;;;;
0810109000;HS10;Fraises fraîches - Autre;Fresh strawberries - Other;17.5;;;;;
081020;HS6;Framboises;Fresh raspberries;17.5;20.0;0.0;=;=;37.75
0810201000;HS10;Framboises - Type 1;Fresh raspberries - Type 1;17.5;;;;;
0810202000;HS10;Framboises - Type 2;Fresh raspberries - Type 2;17.5;;;;;
0810209000;HS10;Framboises - Autre;Fresh raspberries - Other;17.5;;;;;
081030;HS6;Groseilles;Fresh currants;17.5;20.0;0.0;=;=;37.75
0810301000;HS10;Groseilles - Type 1;Fresh currants - Type 1;17.5;;;;;
0810302000;HS10;Groseilles - Type 2;Fresh currants - Type 2;17.5;;;;;
0810309000;HS10;Groseilles - Autre;Fresh currants - Other;17.5;;;;;
081040;HS6;Airelles;Fresh cranberries;17.5;20.0;0.0;=;=;37.75
0810401000;HS10;Airelles - Type 1;Fresh cranberries - Type 1;17.5;;;;;
0810402000;HS10;Airelles - Type 2;Fresh cranberries - Type 2;17.5;;;;;
0810409000;HS10;Airelles - Autre;Fresh cranberries - Other;17.5;;;;;
081050;HS6;Kiwis frais;Fresh kiwifruit;17.5;20.0;0.0;=;=;37.75
0810501000;HS10;Kiwis frais - Type 1;Fresh kiwifruit - Type 1;17.5;;;;;
0810502000;HS10;Kiwis frais - Type 2;Fresh kiwifruit - Type 2;17.5;;;;;
0810509000;HS10;Kiwis frais - Autre;Fresh kiwifruit - Other;17.5;;;;;
081060;HS6;Durians frais;Fresh durians;17.5;20.0;0.0;=;=;37.75
0810601000;HS10;Durians frais - Type 1;Fresh durians - Type 1;17.5;;;;;
0810602000;HS10;Durians frais - Type 2;Fresh durians - Type 2;17.5;;;;;
0810609000;HS10;Durians frais - Autre;Fresh durians - Other;17.5;;;;;
081070;HS6;Kakis frais;Fresh persimmons;17.5;20.0;0.0;=;=;37.75
0810701000;HS10;Kakis frais - Type 1;Fresh persimmons - Type 1;17.5;;;;;
0810702000;HS10;Kakis frais - Type 2;Fresh persimmons - Type 2;17.5;;;;;
0810709000;HS10;Kakis frais - Autre;Fresh persimmons - Other;17.5;;;;;
081090;HS6;Autres fruits frais (litchis, fruits de la passion);Other fresh fruits (litchis, passion fruit);17.5;20.0;0.0;=;=;37.75
0810901000;HS10;Autres fruits frais (litchis, fruits de la passion) - Espèce 1;Other fresh fruits (litchis, passion fruit) - Species 1;17.5;;;;;
0810902000;HS10;Autres fruits frais (litchis, fruits de la passion) - Espèce 2;Other fresh fruits (litchis, passion fruit) - Species 2;17.5;;;;;
0810909000;HS10;Autres fruits frais (litchis, fruits de la passion) - Autre espèce;Other fresh fruits (litchis, passion fruit) - Other species;17.5;;;;;
081110;HS6;Fraises congelées;Frozen strawberries;17.5;20.0;0.0;=;=;37.75
0811101000;HS10;Fraises congelées - Type 1;Frozen strawberries - Type 1;17.5;;;;;
0811102000;HS10;Fraises congelées - Type 2;Frozen strawberries - Type 2;17.5;;;;;
0811109000;HS10;Fraises congelées - Autre;Frozen strawberries - Other;17.5;;;;;
081120;HS6;Framboises congelées;Frozen raspberries;17.5;20.0;0.0;=;=;37.75
0811201000;HS10;Framboises congelées - Type 1;Frozen raspberries - Type 1;17.5;;;;;
0811202000;HS10;Framboises congelées - Type 2;Frozen raspberries - Type 2;17.5;;;;;
0811209000;HS10;Framboises congelées - Autre;Frozen raspberries - Other;17.5;;;;;
081190;HS6;Autres fruits congelés;Other frozen fruit;17.5;20.0;0.0;=;=;37.75
0811901000;HS10;Autres fruits congelés - Type 1;Other frozen fruit - Type 1;17.5;;;;;
0811902000;HS10;Autres fruits congelés - Type 2;Other frozen fruit - Type 2;17.5;;;;;
0811909000;HS10;Autres fruits congelés - Autre;Other frozen fruit - Other;17.5;;;;;
081210;HS6;Cerises conservées;Provisionally preserved cherries;17.5;20.0;0.0;=;=;37.75
0812101000;HS10;Cerises conservées - Type 1;Provisionally preserved cherries - Type 1;17.5;;;;;
0812102000;HS10;Cerises conservées - Type 2;Provisionally preserved cherries - Type 2;17.5;;;;;
0812109000;HS10;Cerises conservées - Autre;Provisionally preserved cherries - Other;17.5;;;;;
081290;HS6;Autres fruits conservés;Other provisionally preserved fruit;17.5;20.0;0.0;=;=;37.75
0812901000;HS10;Autres fruits conservés - Type 1;Other provisionally preserved fruit - Type 1;17.5;;;;;
0812902000;HS10;Autres fruits conservés - Type 2;Other provisionally preserved fruit - Type 2;17.5;;;;;
0812909000;HS10;Autres fruits conservés - Autre;Other provisionally preserved fruit - Other;17.5;;;;;
081310;HS6;Abricots séchés;Dried apricots;17.5;20.0;0.0;=;=;37.75
0813101000;HS10;Abricots séchés - Type 1;Dried apricots - Type 1;17.5;;;;;
0813102000;HS10;Abricots séchés - Type 2;Dried apricots - Type 2;17.5;;;;;
0813109000;HS10;Abricots séchés - Autre;Dried apricots - Other;17.5;;;;;
081320;HS6;Pruneaux;Dried prunes;17.5;20.0;0.0;=;=;37.75
0813201000;HS10;Pruneaux - Type 1;Dried prunes - Type 1;17.5;;;;;
0813202000;HS10;Pruneaux - Type 2;Dried prunes - Type 2;17.5;;;;;
0813209000;HS10;Pruneaux - Autre;Dried prunes - Other;17.5;;;;;
081330;HS6;Pommes séchées;Dried apples;17.5;20.0;0.0;=;=;37.75
0813301000;HS10;Pommes séchées - Type 1;Dried apples - Type 1;17.5;;;;;
0813302000;HS10;Pommes séchées - Type 2;Dried apples - Type 2;17.5;;;;;
0813309000;HS10;Pommes séchées - Autre;Dried apples - Other;17.5;;;;;
081340;HS6;Autres fruits séchés;Other dried fruit;17.5;20.0;0.0;=;=;37.75
0813401000;HS10;Autres fruits séchés - Type 1;Other dried fruit - Type 1;17.5;;;;;
0813402000;HS10;Autres fruits séchés - Type 2;Other dried fruit - Type 2;17.5;;;;;
0813409000;HS10;Autres fruits séchés - Autre;Other dried fruit - Other;17.5;;;;;
081350;HS6;Mélanges de fruits secs;Mixtures of dried fruit;17.5;20.0;0.0;=;=;37.75
0813501000;HS10;Mélanges de fruits secs - Type 1;Mixtures of dried fruit - Type 1;17.5;;;;;
0813502000;HS10;Mélanges de fruits secs - Type 2;Mixtures of dried fruit - Type 2;17.5;;;;;
0813509000;HS10;Mélanges de fruits secs - Autre;Mixtures of dried fruit - Other;17.5;;;;;
081400;HS6;Écorces d'agrumes ou de melons;Peel of citrus or melons;17.5;20.0;0.0;=;=;37.75
0814001000;HS10;Écorces d'agrumes ou de melons - Type 1;Peel of citrus or melons - Type 1;17.5;;;;;
0814002000;HS10;Écorces d'agrumes ou de melons - Type 2;Peel of citrus or melons - Type 2;17.5;;;;;
0814009000;HS10;Écorces d'agrumes ou de melons - Autre;Peel of citrus or melons - Other;17.5;;;;;
CHAPITRE 09;---;Café, thé, épices;;;;;;;
090111;HS6;Café non torréfié;Coffee;17.5;20.0;0.0;D.D:17.5% | TPI:0.25% | T.V.A:20.0%;910 Déclaration d'Importation du Produit;37.75
0901111000;HS10;Café non torréfié - Type 1;Coffee - Type 1;17.5;;;;;
0901112000;HS10;Café non torréfié - Type 2;Coffee - Type 2;17.5;;;;;
0901119000;HS10;Café non torréfié - Autre;Coffee - Other;17.5;;;;;
090112;HS6;Café non torréfié décaféiné;Coffee not roasted decaffeinated;17.5;20.0;0.0;=;=;37.75
0901121000;HS10;Café non torréfié décaféiné - Variété 1;Coffee not roasted decaffeinated - Variety 1;17.5;;;;;
0901122000;HS10;Café non torréfié décaféiné - Variété 2;Coffee not roasted decaffeinated - Variety 2;17.5;;;;;
0901129000;HS10;Café non torréfié décaféiné - Autre;Coffee not roasted decaffeinated - Other;17.5;;;;;
090121;HS6;Café torréfié;Coffee;17.5;20.0;0.0;=;=;37.75
0901211000;HS10;Café torréfié - Type 1;Coffee - Type 1;17.5;;;;;
0901212000;HS10;Café torréfié - Type 2;Coffee - Type 2;17.5;;;;;
0901219000;HS10;Café torréfié - Autre;Coffee - Other;17.5;;;;;
090122;HS6;Café torréfié;Coffee;17.5;20.0;0.0;=;=;37.75
0901221000;HS10;Café torréfié - Type 1;Coffee - Type 1;17.5;;;;;
0901222000;HS10;Café torréfié - Type 2;Coffee - Type 2;17.5;;;;;
0901229000;HS10;Café torréfié - Autre;Coffee - Other;17.5;;;;;
090130;HS6;Coques et pellicules de café;Coffee husks and skins;17.5;20.0;0.0;=;=;37.75
0901301000;HS10;Coques et pellicules de café - Type 1;Coffee husks and skins - Type 1;17.5;;;;;
0901302000;HS10;Coques et pellicules de café - Type 2;Coffee husks and skins - Type 2;17.5;;;;;
0901309000;HS10;Coques et pellicules de café - Autre;Coffee husks and skins - Other;17.5;;;;;
090190;HS6;Succédanés de café contenant du café;Coffee substitutes containing coffee;17.5;20.0;0.0;=;=;37.75
0901901000;HS10;Succédanés de café contenant du café - Type 1;Coffee substitutes containing coffee - Type 1;17.5;;;;;
0901902000;HS10;Succédanés de café contenant du café - Type 2;Coffee substitutes containing coffee - Type 2;17.5;;;;;
0901909000;HS10;Succédanés de café contenant du café - Autre;Coffee substitutes containing coffee - Other;17.5;;;;;
090210;HS6;Thé vert non fermenté;Green tea (not fermented);17.5;20.0;0.0;=;=;37.75
0902101000;HS10;Thé vert non fermenté - Grade 1 / Premium;Green tea (not fermented) - Grade 1 / Premium;17.5;;;;;
0902102000;HS10;Thé vert non fermenté - Grade 2 / Standard;Green tea (not fermented) - Grade 2 / Standard;17.5;;;;;
0902109000;HS10;Thé vert non fermenté - Autre;Green tea (not fermented) - Other;17.5;;;;;
090220;HS6;Autres thés verts ≤3kg;Other green tea;17.5;20.0;0.0;=;=;37.75
0902201000;HS10;Autres thés verts ≤3kg - Type 1;Other green tea - Type 1;17.5;;;;;
0902202000;HS10;Autres thés verts ≤3kg - Type 2;Other green tea - Type 2;17.5;;;;;
