Code;Niveau;Description_FR;Description_EN;Groupe_Utilisation;D.D_%;PRCT_%;T.C.S_%;T.V.A_%;D.A.P.S_%;Formalites;Total_%
7326209000;HS10;Ouvrages en fils de fer ou d'acier - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
732690;HS6;Autres;Iron or steel;;;;;;;;
7326901000;HS10;Autres manches a balai;Autres manches a balai;Métallurgie;15.0;2.0;;19.0;;=;36.0
7326902000;HS10;Autres;Iron or steel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7326909000;HS10;Autres - Autre;Iron or steel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
CHAPITRE 74;CHAPITRE;Cuivre;;;;;;;;;
7401;RANGEE 01;"Copper mattes; cement copper (precipitated copper)";;;;;;;;;
740100;HS6;Mattes de cuivre;cuivre de cément (précipité de cuivre).;;;;;;;;
7401001000;HS10;Mattes de cuivre;Mattes de cuivre;Métallurgie;15.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;36.0
7401002000;HS10;Cuivre de cement precipite de cuivre;Cuivre de cement precipite de cuivre;Métallurgie;15.0;2.0;;19.0;;=;36.0
7401009000;HS10;Mattes de cuivre - Autre;cuivre de cément (précipité de cuivre). - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7402;RANGEE 02;"Copper; unrefined, copper anodes for electrolytic refining";;;;;;;;;
740200;HS6;Cuivre non affiné;anodes en cuivre pour affinage électrolytique;;;;;;;;
7402001000;HS10;Cuivre non affine;Cuivre non affine;Métallurgie;15.0;2.0;;19.0;;=;36.0
7402002000;HS10;Anodes en cuivre pour affinage electrolytique;Anodes en cuivre pour affinage electrolytique;Métallurgie;15.0;2.0;;19.0;;=;36.0
7402009000;HS10;Cuivre non affiné - Autre;anodes en cuivre pour affinage électrolytique - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403;RANGEE 03;"Copper; refined and copper alloys, unwrought";;;;;;;;;
740311;HS6;Cathodes et sections de cathodes;Copper;;;;;;;;
7403111000;HS10;Cathodes et sections de cathodes;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403112000;HS10;Cathodes et sections de cathodes;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403119000;HS10;Cathodes et sections de cathodes - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740312;HS6;Barres à fil (wire-bars);Copper;;;;;;;;
7403121000;HS10;Barres à fil (wire-bars);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403122000;HS10;Barres à fil (wire-bars);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403129000;HS10;Barres à fil (wire-bars) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740313;HS6;Billettes;Copper;;;;;;;;
7403131000;HS10;Billettes;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403132000;HS10;Billettes;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403139000;HS10;Billettes - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740319;HS6;Autres;Copper;;;;;;;;
7403191000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403192000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403199000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740321;HS6;A base de cuivre-zinc (laiton);Copper;;;;;;;;
7403211000;HS10;Alliages de cuivre a base de cuivre zinc laiton lingots;Alliages de cuivre a base de cuivre zinc laiton lingots;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403212000;HS10;A base de cuivre-zinc (laiton);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403219000;HS10;A base de cuivre-zinc (laiton) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740322;HS6;A base de cuivre-étain (bronze);Copper;;;;;;;;
7403221000;HS10;Alliages de cuivre a base de cuivre etain bronze lingots;Alliages de cuivre a base de cuivre etain bronze lingots;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403222000;HS10;A base de cuivre-étain (bronze);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403229000;HS10;A base de cuivre-étain (bronze) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740329;HS6;Autres alliages de cuivre (à l'exception des alliages mères du n°74.05);Copper;;;;;;;;
7403291000;HS10;Autres alliages de cuivre (à l'exception des alliages mères du n°74.05);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403292000;HS10;Alliages de cuivre autres alliages de cuivre a lexception des alliages meres du n 7405 a base de cuivre nickel cupronickel ou de cuivre nickel zinc maillechort;Alliages de cuivre autres alliages de cuivre a lexception des alliages meres du n 7405 a base de cuivre nickel cupronickel ou de cuivre nickel zinc maillechort;Métallurgie;15.0;2.0;;19.0;;=;36.0
7403299000;HS10;Autres alliages de cuivre (à l'exception des alliages mères du n°74.05) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7404;RANGEE 04;"Copper; waste and scrap";;;;;;;;;
740400;HS6;Déchets et débris de cuivre;Copper;;;;;;;;
7404001000;HS10;De cuivre affine;De cuivre affine;Métallurgie;15.0;2.0;;19.0;;=;36.0
7404002000;HS10;Déchets et débris de cuivre;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7404009000;HS10;Déchets et débris de cuivre - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7405;RANGEE 05;"Copper; master alloys";;;;;;;;;
740500;HS6;Alliages mères de cuivre;Copper;;;;;;;;
7405001000;HS10;Alliages mères de cuivre phosphures 8 p 15;Alliages mères de cuivre phosphures 8 p 15;Métallurgie;15.0;2.0;;19.0;;=;36.0
7405002000;HS10;Alliages mères de cuivre;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7405009000;HS10;Alliages mères de cuivre - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7406;RANGEE 06;"Copper; powders and flakes";;;;;;;;;
740610;HS6;Poudres à structure non lamellaire;Copper;;;;;;;;
7406101000;HS10;Poudres à structure non lamellaire;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7406102000;HS10;Poudres à structure non lamellaire;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7406109000;HS10;Poudres à structure non lamellaire - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740620;HS6;Poudres à structure lamellaire;paillettes;;;;;;;;
7406201000;HS10;Poudres de cuivre structure lamellaire;Poudres de cuivre structure lamellaire;Métallurgie;15.0;2.0;;19.0;;=;36.0
7406202000;HS10;Paillettes de cuivre;Paillettes de cuivre;Métallurgie;15.0;2.0;;19.0;;=;36.0
7406209000;HS10;Poudres à structure lamellaire - Autre;paillettes - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407;RANGEE 07;"Copper; bars, rods and profiles";;;;;;;;;
740710;HS6;En cuivre affiné;Copper;;;;;;;;
7407101000;HS10;Profilés en cuivre affiné;Profilés en cuivre affiné;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407102000;HS10;En cuivre affiné;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407109000;HS10;En cuivre affiné - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740721;HS6;A base de cuivre-zinc (laiton);Copper;;;;;;;;
7407211000;HS10;Barres en laiton alliage cuivre zinc;Barres en laiton alliage cuivre zinc;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407212000;HS10;Profilés en laiton alliage cuivre zinc;Profilés en laiton alliage cuivre zinc;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407219000;HS10;A base de cuivre-zinc (laiton) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740729;HS6;Autres;Copper;;;;;;;;
7407291000;HS10;Barres en autres alliages de cuivre;Barres en autres alliages de cuivre;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407292000;HS10;Profilés en autres alliages de cuivre;Profilés en autres alliages de cuivre;Métallurgie;15.0;2.0;;19.0;;=;36.0
7407299000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408;RANGEE 08;Copper wire;;;;;;;;;
740811;HS6;Dont la plus grande dimension de la section transversale excède 6 mm;Copper;;;;;;;;
7408111000;HS10;Fils de cuivre affiné section transversale 6 mm et 8 mm;Fils de cuivre affiné section transversale 6 mm et 8 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408112000;HS10;Fils de cuivre affiné section transversale 8 mm;Fils de cuivre affiné section transversale 8 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408119000;HS10;Dont la plus grande dimension de la section transversale excède 6 mm - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740819;HS6;Autres;Copper;;;;;;;;
7408191000;HS10;Fils de cuivre affiné section transversale 05 mm et 6 mm;Fils de cuivre affiné section transversale 05 mm et 6 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408192000;HS10;Fils de cuivre affiné section transversale 05 mm;Fils de cuivre affiné section transversale 05 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408199000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740821;HS6;A base de cuivre-zinc (laiton);Copper;;;;;;;;
7408211000;HS10;A base de cuivre-zinc (laiton);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408212000;HS10;A base de cuivre-zinc (laiton);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408219000;HS10;A base de cuivre-zinc (laiton) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740822;HS6;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort);Copper;;;;;;;;
7408221000;HS10;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408222000;HS10;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408229000;HS10;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740829;HS6;Autres;Copper;;;;;;;;
7408291000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408292000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7408299000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409;RANGEE 09;"Copper plates, sheets and strip; of a thickness exceeding 0.15mm";;;;;;;;;
740911;HS6;Enroulées;Copper;;;;;;;;
7409111000;HS10;Tôles et bandes en cuivre affiné ملفوفة 015 mm épaisseur 24 mm;Tôles et bandes en cuivre affiné ملفوفة 015 mm épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409112000;HS10;Tôles et bandes en cuivre affiné ملفوفة épaisseur 24 mm;Tôles et bandes en cuivre affiné ملفوفة épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409119000;HS10;Enroulées - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740919;HS6;Autres;Copper;;;;;;;;
7409191000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409192000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409199000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740921;HS6;Enroulées;Copper;;;;;;;;
7409211000;HS10;Tôles et bandes de laiton ملفوفة 015 mm épaisseur 24 mm;Tôles et bandes de laiton ملفوفة 015 mm épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409212000;HS10;Tôles et bandes de laiton ملفوفة épaisseur 24 mm;Tôles et bandes de laiton ملفوفة épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409219000;HS10;Enroulées - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740929;HS6;Autres;Copper;;;;;;;;
7409291000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409292000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409299000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740931;HS6;Enroulées;Copper;;;;;;;;
7409311000;HS10;Tôles et bandes de bronze ملفوفة 015 mm épaisseur 24 mm;Tôles et bandes de bronze ملفوفة 015 mm épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409312000;HS10;Tôles et bandes de bronze ملفوفة épaisseur 24 mm;Tôles et bandes de bronze ملفوفة épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409319000;HS10;Enroulées - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740939;HS6;Autres;Copper;;;;;;;;
7409391000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409392000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409399000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740940;HS6;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort);Copper;;;;;;;;
7409401000;HS10;Tôlesbandes de cupronickelmaillechort 015 mm épaisseur 24 mm;Tôlesbandes de cupronickelmaillechort 015 mm épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409402000;HS10;Tôlesbandes de cupronickelmaillechort épaisseur 24 mm;Tôlesbandes de cupronickelmaillechort épaisseur 24 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409409000;HS10;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
740990;HS6;En autres alliages de cuivre;Copper;;;;;;;;
7409901000;HS10;En autres alliages de cuivre;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409902000;HS10;En autres alliages de cuivre;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7409909000;HS10;En autres alliages de cuivre - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410;RANGEE 10;Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.15mm;;;;;;;;;
741011;HS6;En cuivre affiné;Copper;;;;;;;;
7410111000;HS10;Feuillesbandes minces de cuivre affiné sans support 0025 mm épaisseur 015 mm largeur 508 mm;Feuillesbandes minces de cuivre affiné sans support 0025 mm épaisseur 015 mm largeur 508 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410112000;HS10;En cuivre affiné;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410119000;HS10;En cuivre affiné - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741012;HS6;En alliages de cuivre;Copper;;;;;;;;
7410121000;HS10;Feuillesbandes minces dalliages de cuivre sans support 0025 mm épaisseur 015 mm largeur 508 mm;Feuillesbandes minces dalliages de cuivre sans support 0025 mm épaisseur 015 mm largeur 508 mm;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410122000;HS10;En alliages de cuivre;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410129000;HS10;En alliages de cuivre - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741021;HS6;En cuivre affiné;Copper;;;;;;;;
7410211000;HS10;Feuillesbandes minces de cuivre affiné sur support papiercarton;Feuillesbandes minces de cuivre affiné sur support papiercarton;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410212000;HS10;Feuillesbandes minces de cuivre affiné sur support plastique;Feuillesbandes minces de cuivre affiné sur support plastique;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410219000;HS10;En cuivre affiné - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741022;HS6;En alliages de cuivre;Copper;;;;;;;;
7410221000;HS10;Feuillesbandes minces dalliages de cuivre sur support papiercarton;Feuillesbandes minces dalliages de cuivre sur support papiercarton;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410222000;HS10;Feuillesbandes minces dalliages de cuivre sur support plastique;Feuillesbandes minces dalliages de cuivre sur support plastique;Métallurgie;15.0;2.0;;19.0;;=;36.0
7410229000;HS10;En alliages de cuivre - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411;RANGEE 11;Copper tubes and pipes;;;;;;;;;
741110;HS6;En cuivre affiné;Copper;;;;;;;;
7411101000;HS10;Tubes et tuyaux en cuivre affiné pour plomberie;Tubes et tuyaux en cuivre affiné pour plomberie;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411102000;HS10;Tubes et tuyaux en cuivre affiné pour réfrigérationclimatisation;Tubes et tuyaux en cuivre affiné pour réfrigérationclimatisation;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411109000;HS10;En cuivre affiné - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741121;HS6;A base de cuivre-zinc (laiton);Copper;;;;;;;;
7411211000;HS10;Tubes et tuyaux en laiton pour plomberie;Tubes et tuyaux en laiton pour plomberie;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411212000;HS10;Tubes et tuyaux en laiton pour réfrigérationclimatisation;Tubes et tuyaux en laiton pour réfrigérationclimatisation;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411219000;HS10;A base de cuivre-zinc (laiton) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741122;HS6;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort);Copper;;;;;;;;
7411221000;HS10;En alliages de cuivre a base de cuivre nickel cupronickel ou de cuivre nickel zinc maillechort pour plomberie eau et gaz;En alliages de cuivre a base de cuivre nickel cupronickel ou de cuivre nickel zinc maillechort pour plomberie eau et gaz;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411222000;HS10;En alliages de cuivre a base de cuivre nickel cupronickel ou de cuivre nickel zinc maillechort pour refrigeration ou climatisation;En alliages de cuivre a base de cuivre nickel cupronickel ou de cuivre nickel zinc maillechort pour refrigeration ou climatisation;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411229000;HS10;A base de cuivre-nickel (cupronickel) ou de cuivre-nickel-zinc (maillechort) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741129;HS6;Autres;Copper;;;;;;;;
7411291000;HS10;En alliages de cuivre autres pour plomberie eau et gaz;En alliages de cuivre autres pour plomberie eau et gaz;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411292000;HS10;En alliages de cuivre autres pour refrigeration ou climatisation;En alliages de cuivre autres pour refrigeration ou climatisation;Métallurgie;15.0;2.0;;19.0;;=;36.0
7411299000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7412;RANGEE 12;"Copper; tube or pipe fittings (e.g. couplings, elbows, sleeves)";;;;;;;;;
741210;HS6;En cuivre affiné;Copper;;;;;;;;
7412101000;HS10;En cuivre affine brides;En cuivre affine brides;Métallurgie;15.0;2.0;;19.0;;=;36.0
7412102000;HS10;En cuivre affine coudes courbes et manchons filetes;En cuivre affine coudes courbes et manchons filetes;Métallurgie;15.0;2.0;;19.0;;=;36.0
7412109000;HS10;En cuivre affiné - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741220;HS6;En alliages de cuivre;Copper;;;;;;;;
7412201000;HS10;En alliages de cuivre brides;En alliages de cuivre brides;Métallurgie;15.0;2.0;;19.0;;=;36.0
7412202000;HS10;En alliages de cuivre coudes courbes et manchons filetes;En alliages de cuivre coudes courbes et manchons filetes;Métallurgie;15.0;2.0;;19.0;;=;36.0
7412209000;HS10;En alliages de cuivre - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7413;RANGEE 13;"Copper; stranded wire, cables, plaited bands and the like, not electrically insulated";;;;;;;;;
741300;HS6;Torons;Copper;;;;;;;;
7413001000;HS10;Torons et cables;Torons et cables;Métallurgie;15.0;2.0;;19.0;;=;36.0
7413002000;HS10;Torons;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7413009000;HS10;Torons - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415;RANGEE 15;"Copper, nails, tacks, drawing pins, staples (not those of heading no. 8305) and the like, of copper or iron or steel with heads of copper; screws bolts, nuts, screws hooks, rivets, cotters, washers";;;;;;;;;
741510;HS6;Pointes et clous;Copper;;;;;;;;
7415101000;HS10;Pointes et clous;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415102000;HS10;Pointes et clous;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415109000;HS10;Pointes et clous - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741521;HS6;Rondelles (y compris les rondelles destinées à faire ressort);Copper;;;;;;;;
7415211000;HS10;Autres articles non filetes rondelles y compris les rondelles destinees a faire ressort destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Autres articles non filetes rondelles y compris les rondelles destinees a faire ressort destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415212000;HS10;Rondelles (y compris les rondelles destinées à faire ressort);Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415219000;HS10;Rondelles (y compris les rondelles destinées à faire ressort) - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741529;HS6;Autres;Copper;;;;;;;;
7415291000;HS10;Autres articles non filetes autres destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Autres articles non filetes autres destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415292000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415299000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741533;HS6;Vis;boulons et écrous;;;;;;;;
7415331000;HS10;Autres articles filetes vis boulons et ecrous destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Autres articles filetes vis boulons et ecrous destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415332000;HS10;Vis;boulons et écrous;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415339000;HS10;Vis - Autre;boulons et écrous - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741539;HS6;Autres;Copper;;;;;;;;
7415391000;HS10;Autres articles filetes autres destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Autres articles filetes autres destinees a la fixation du materiel orthopedique ou a des usages medicaux etou chirurgicaux;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415392000;HS10;Autres;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7415399000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7418;RANGEE 18;"Copper; table, kitchen or other household articles and parts thereof; pot scourers, scouring, polishing pads, gloves and the like; sanitary ware and parts thereof";;;;;;;;;
741810;HS6;Articles de ménage ou d'économie domestique et leurs parties;éponges;;;;;;;;
7418101000;HS10;Articles de menage ou deconomie domestique et leurs parties eponges torchons gants et articles similaires pour le recurage le polissage ou usages analogues appareils non électriques de cuisson ou de chauffage des types servant a des usages domestiques et leurs parties;Articles de menage ou deconomie domestique et leurs parties eponges torchons gants et articles similaires pour le recurage le polissage ou usages analogues appareils non electriques de cuisson ou de chauffage des types servant a des usages domestiques et leurs parties;Métallurgie;15.0;2.0;;19.0;;=;36.0
7418102000;HS10;Articles de menage ou deconomie domestique et leurs parties eponges torchons gants et articles similaires pour le recurage le polissage ou usages analogues eponges torchons gants et articles similaires pour le recurage le polissage ou usages analogues;Articles de menage ou deconomie domestique et leurs parties eponges torchons gants et articles similaires pour le recurage le polissage ou usages analogues eponges torchons gants et articles similaires pour le recurage le polissage ou usages analogues;Métallurgie;15.0;2.0;;19.0;;=;36.0
7418109000;HS10;Articles de ménage ou d'économie domestique et leurs parties - Autre;éponges - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741820;HS6;Articles d'hygiène ou de toilettes et leurs parties;Copper;;;;;;;;
7418201000;HS10;Articles dhygiene ou de toilette et leurs parties articles complets;Articles dhygiene ou de toilette et leurs parties articles complets;Métallurgie;15.0;2.0;;19.0;;=;36.0
7418202000;HS10;Articles dhygiene ou de toilette et leurs parties parties;Articles dhygiene ou de toilette et leurs parties parties;Métallurgie;15.0;2.0;;19.0;;=;36.0
7418209000;HS10;Articles d'hygiène ou de toilettes et leurs parties - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
7419;RANGEE 19;"Copper; articles thereof n.e.c. in chapter 74";;;;;;;;;
741920;HS6;Coulés;Copper;;;;;;;;
7419201000;HS10;Coules moules estampes ou forges mais non autrement travailles chaines chainettes et leurs parties;Coules moules estampes ou forges mais non autrement travailles chaines chainettes et leurs parties;Métallurgie;15.0;2.0;;19.0;;=;36.0
7419202000;HS10;Coulés;Copper;Métallurgie;15.0;2.0;;19.0;;=;36.0
7419209000;HS10;Coulés - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
741980;HS6;Autres;Copper;;;;;;;;
7419801000;HS10;Autres bonbonnieres boîtes a poudre ou a fard etuis a cigarette ou a cigares etc gaines dores ou argentes;Autres bonbonnieres boites a poudre ou a fard etuis a cigarette ou a cigares etc gaines dores ou argentes;Métallurgie;15.0;2.0;;19.0;;=;36.0
7419802000;HS10;Autres reservoirs foudres cuves etc;Autres reservoirs foudres cuves etc;Métallurgie;15.0;2.0;;19.0;;=;36.0
7419809000;HS10;Autres - Autre;Copper - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
CHAPITRE 75;CHAPITRE;Nickel;;;;;;;;;
7501;RANGEE 01;"Nickel mattes; nickel oxide sinters and other intermediate products of nickel metallurgy";;;;;;;;;
750110;HS6;Mattes de nickel;Nickel;;;;;;;;
7501101000;HS10;Mattes de nickel sous forme de plaques ou de blocs coules;Mattes de nickel sous forme de plaques ou de blocs coules;Métallurgie;15.0;2.0;;19.0;;910 Déclaration d'Importation du Produit | 210 Autorisation de Libre Circulation;36.0
7501102000;HS10;Mattes de nickel sous forme de granules ou de poudres;Mattes de nickel sous forme de granules ou de poudres;Métallurgie;15.0;2.0;;19.0;;=;36.0
7501109000;HS10;Mattes de nickel - Autre;Nickel - Other;Métallurgie;15.0;2.0;;19.0;;=;36.0
750120;HS6;Sinters d'oxydes de nickel et autres produits de la métallurgie du nickel;Nickel;;;;;;;;
7501201000;HS10;Sinters doxydes de nickel et autres produits intermediaires de la metallurgie du nickel sinters doxydes de nickel;Sinters doxydes de nickel et autres produits intermediaires de la metallurgie du nickel sinters doxydes de nickel;Métallurgie;15.0;2.0;;19.0;;=;36.0
7501202000;HS10;Sinters doxydes de nickel et autres produits intermediaires de la metallurgie du nickel autres produits intermediaires de la metallurgie du nickel;Sinters doxydes de nickel et autres produits intermediaires de la metallurgie du nickel autres produits intermediaires de la metallurgie du nickel;Métallurgie;15.0;2.0;;19.0;;=;36.0
